case,seed,alg,mode,NP,dimension,peaks,change_frequency,shift_severity,environments,max_evals,realized_FE,budget_exact,environments_completed,changes_seen,reevaluation_FE,offline_error,best_error_before_change,mean_population_diversity,wall_seconds
F6,31,GWO,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,15.960520976126903,14.937010187961139,0.0007375059904567232,24.720913205994293
F6,27,WOA,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,18.484258108681583,17.70713722074581,0.001294797507893554,57.87114933099656
F6,27,SGO,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,70.89373281080398,68.83628705663186,0.022905629911244493,64.17266363999806
F1,2,PSO,population_persistence,20,5,5,5000,1.0,100,500000,500000,True,100,99,1980,11.070068454195992,9.754958896264007,0.013784337279238957,8.782798322004965
F6,26,WOA,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,25.207924338649846,24.475974319020157,0.0014427928317635942,75.14607494200754
F6,29,SGO,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,34.58425405653456,33.13188861431945,0.047768046576182006,60.47078822499316
F6,29,WOA,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,24.47288949631439,23.90360150058656,0.0007097245714338091,59.11356581500149
F6,28,WOA,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,28.913277054048866,28.004893750444406,0.0016053495536644613,68.42948988699936
F6,28,SGO,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,49.70545504466632,47.52288408913521,0.09852243943919976,78.32919304599636
F6,30,SGO,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,54.33729446283123,52.0102672469716,0.07298604671376714,57.947798305001925
F1,1,GWO,population_persistence,20,5,5,5000,1.0,100,500000,500000,True,100,99,1980,13.807133645573932,12.58085550408628,0.0004964824758163016,46.42893872600689
F1,3,PSO,population_persistence,20,5,5,5000,1.0,100,500000,500000,True,100,99,1980,9.622246707122505,9.153762347385005,0.0022787941591232252,16.53901539198705
F6,30,WOA,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,38.78604397498828,37.21914625733607,0.0008735788868498449,65.47794874401006
F1,4,PSO,population_persistence,20,5,5,5000,1.0,100,500000,500000,True,100,99,1980,4.885686890447663,4.18573403939108,0.0015813038697845656,12.59087120500044
F6,31,SGO,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,47.56948300231634,46.04619612766951,0.07855050409029732,65.9973258409882
F6,31,WOA,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,31.371119027444177,29.755368003647636,0.0016157639992584363,62.28941344500345
F1,5,PSO,population_persistence,20,5,5,5000,1.0,100,500000,500000,True,100,99,1980,15.917260059624594,15.58968740571985,0.0028654904622719217,13.156164072992397
F1,2,GWO,population_persistence,20,5,5,5000,1.0,100,500000,500000,True,100,99,1980,21.958246402159567,21.097538729184947,0.0001698898046612439,52.3302824650018
F1,3,GWO,population_persistence,20,5,5,5000,1.0,100,500000,500000,True,100,99,1980,13.87072482453522,13.00599564810754,0.00012210178154286051,41.06336467700021
F1,6,PSO,population_persistence,20,5,5,5000,1.0,100,500000,500000,True,100,99,1980,171.95970816946834,170.88035129437176,0.0024553968518918577,13.081194326994591
F1,4,GWO,population_persistence,20,5,5,5000,1.0,100,500000,500000,True,100,99,1980,16.888874681864188,15.716222928264074,0.00028168518094755734,52.10477304500819
F1,5,GWO,population_persistence,20,5,5,5000,1.0,100,500000,500000,True,100,99,1980,35.921519476182105,34.35471984726717,0.00019116078366837526,41.96238545200322
F1,7,PSO,population_persistence,20,5,5,5000,1.0,100,500000,500000,True,100,99,1980,22.54125944924628,21.749766490117405,0.006464231288337673,12.82575896299386
F1,6,GWO,population_persistence,20,5,5,5000,1.0,100,500000,500000,True,100,99,1980,53.83599315209757,52.80642154268116,6.886839407968243e-05,45.885866370997974
F1,2,WOA,population_persistence,20,5,5,5000,1.0,100,500000,500000,True,100,99,1980,30.860210973394853,29.605431673591816,0.0003895014298149662,110.92349608200311
F1,1,WOA,population_persistence,20,5,5,5000,1.0,100,500000,500000,True,100,99,1980,35.96976246323119,35.09806080631299,0.0010297977736544992,120.78308337800263
F1,3,WOA,population_persistence,20,5,5,5000,1.0,100,500000,500000,True,100,99,1980,24.87382805239006,23.85734138764445,0.0006313029643446993,103.63236381199386
F1,7,GWO,population_persistence,20,5,5,5000,1.0,100,500000,500000,True,100,99,1980,15.29455136215732,14.097202688783252,0.00027883783519644395,53.49486231499759
F1,8,PSO,population_persistence,20,5,5,5000,1.0,100,500000,500000,True,100,99,1980,18.18783739795238,17.662542857345063,0.005308159398327481,15.929298702991218
F1,4,WOA,population_persistence,20,5,5,5000,1.0,100,500000,500000,True,100,99,1980,20.10309367535003,19.034251722422496,0.0009006233473715624,101.45450882600562
