case,seed,alg,mode,NP,dimension,peaks,change_frequency,shift_severity,environments,max_evals,realized_FE,budget_exact,environments_completed,changes_seen,initialization_FE,reevaluation_FE,offline_error,best_error_before_change,mean_population_diversity,wall_seconds
F8,4,PSO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,19.08729302090634,14.832219176329872,0.17255197403236677,1.1625729599909391
F8,3,WOA,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,26.813056396769,22.417488447023093,0.14828202635986526,5.9663281249959255
F8,4,GWO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,19.894695577548305,14.880659009146598,0.12917529181796059,2.777908208008739
F8,3,WOA,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,36.59387768036692,30.95840844015132,0.14732576032988526,6.751339410999208
F8,4,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,20.136327951229873,19.424657634257184,0.014033482821202092,1.1705358039907878
F8,4,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,22.39274603145947,19.56969951837834,0.04996890716672437,3.603500262994203
F8,4,SGO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,31.340034701479617,25.381977295276837,0.22368182338422196,6.930255291998037
F8,4,SGO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,39.62540482900396,30.789770546012516,0.20718120674730878,7.342208504007431
F8,4,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,30.12186394518266,28.284846149285432,0.05592928420274673,6.972285954005201
F8,3,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,49.430591717744356,45.39439353600798,0.03471187144085548,7.600921104007284
F8,5,PSO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,33.01507798828608,19.79337802957484,0.1834342426364406,1.0441871329967398
F8,5,PSO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,21.90407752991355,16.85104835708216,0.15475890198272885,1.262699587008683
F2,30,WOA,previous_best_seeded,20,5,10,5000,1.0,100,500000,500000,True,100,99,20,1980,15.721325476590746,14.821290626711344,0.10983393155238588,62.2414386140008
F8,5,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,16.252376757966296,15.372571705969143,0.027109908183780503,0.9866530380095355
F8,5,GWO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,31.414040895356386,21.218576899663848,0.11877004839549138,3.3394124659971567
F8,5,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,25.201896929949395,22.650924892510602,0.031110421435462342,2.828621380002005
F8,5,GWO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,22.131867379585504,17.396304306570656,0.11339902785136413,3.2805047599977115
F8,4,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,23.256784692662823,22.012922351438807,0.03129506690424106,6.48904523201054
F8,5,SGO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,41.78630209468616,31.837534208001493,0.19971699112395977,6.798720143007813
F8,4,WOA,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,24.481184081137894,20.975221275061553,0.1513629057145484,7.52122382199741
F8,4,WOA,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,33.78155072370089,27.643012484901014,0.14985993100526895,7.649716748011997
F8,6,PSO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,35.56200325546866,22.115305593074087,0.19095858595633056,1.053082964004716
F2,30,SGO,population_persistence,20,5,10,5000,1.0,100,500000,500000,True,100,99,20,1980,55.59108697563315,53.67799090352752,0.06369360563484329,92.7674282490043
F8,6,PSO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,28.527818488093914,20.90637414486404,0.18341196281946176,1.0117477890016744
F8,6,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,19.476609789368673,18.74190484304712,0.014953332347620077,1.0041281779995188
F8,5,SGO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,29.697746647745994,25.038810691334085,0.1870358889048683,9.129407233005622
F8,5,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,28.899823161485223,26.097239538514078,0.05381450829899493,5.9499765150103485
F8,5,WOA,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,22.186290312144127,19.553813141972824,0.15531667212683695,6.5013615649950225
F8,5,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,72.72118875673706,69.64166998753502,0.029961707613631906,9.063001949994941
F8,6,GWO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,29.833253989188602,18.966941935149496,0.1198480325458743,3.34295243100496
F8,6,GWO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,25.51436652768058,20.65448843610847,0.12414818285132481,3.1274978590081446
F8,5,WOA,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,37.796662836353434,31.369196834565418,0.14951885729924158,6.9537721579981735
F8,6,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,61.04884813616235,56.61545471160554,0.009011190630223176,3.592481758008944
F8,6,SGO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,35.08496653927057,29.46850906459641,0.2084101143528922,7.081350737993489
F8,7,PSO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,32.868741268198384,19.662602152203604,0.18583748665013589,1.1885090110008605
F8,7,PSO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,23.17644921567567,17.598197580430107,0.1772395506601667,1.0470436769974185
F8,7,GWO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,22.906574403998366,17.675192926936884,0.12292787059975388,2.8004074649943504
F2,30,WOA,population_persistence,20,5,10,5000,1.0,100,500000,500000,True,100,99,20,1980,31.914236728430275,30.72276369561103,0.06770858976088517,70.20641783700557
F8,7,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,48.739740875791924,44.63637515784413,0.015287238479239197,3.075899634990492
F8,7,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,29.071867737393305,27.144163295885427,0.042558269930775244,1.1597009449906182
F8,6,SGO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,41.7810233441907,33.134919639636735,0.20366439718457072,8.991392692012596
F8,6,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,46.11895617754574,44.26317494551242,0.09680683123306884,8.893389274002402
F8,7,GWO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,29.14702200027625,18.992308308543652,0.11856436722298777,4.020876851995126
F8,6,WOA,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,38.01949285117768,31.60622116410927,0.14942218948441646,6.02810791900265
F8,6,WOA,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,26.73891999427277,23.557995914493567,0.15225587229670196,6.067381322995061
F8,8,PSO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,34.02847383350518,20.516967457018477,0.18394427584469208,0.9976967989932746
F8,6,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,53.908731509373254,49.079585487960856,0.05141614270986371,7.173008780999226
F8,8,GWO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,29.590335392939615,18.854351019616143,0.11812836365276547,3.2383425979933236
F8,7,SGO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,38.085106088548855,28.82225743274869,0.19466855165876099,7.537258801996359
F8,8,PSO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,25.739571865103013,18.710482830749864,0.17658331953280884,1.1024141799862264
F8,8,GWO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,21.26015790814406,15.580030909087313,0.12361933792331829,3.825277231007931
F8,8,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,23.078051372889554,21.552256898881364,0.03726240832729327,1.0270687409938546
F8,8,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,70.70777143634135,67.82941171515273,0.005974899623347538,2.7512025920004817
F8,7,WOA,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,23.36579195077269,19.14241194704678,0.14656433998208274,5.8306979110057
F8,7,SGO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,31.895955050823204,24.763244345250506,0.198890296017552,9.114961031998973
F8,7,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,46.02985461100809,40.77802386319308,0.058177695069624134,6.275269792997278
F8,7,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,35.46069283699696,33.94276158143507,0.06855369313999174,9.442406600996037
F8,7,WOA,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,34.81101054219689,28.343695075439737,0.14981207157844076,6.669051479999325
F8,8,SGO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,39.74223119403135,30.62996265116694,0.19719674746097943,6.723568162997253
F8,9,PSO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,24.411371237693537,18.528879028393018,0.1769534817898519,0.986703481990844
F8,9,PSO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,33.131922772373976,19.163265867451727,0.18189926922489733,1.1324815600091824
F2,31,WOA,cold_restart,20,5,10,5000,1.0,100,500000,500000,True,100,99,20,1980,24.863923322938913,23.151217379414152,0.12111357077588264,64.09212359698722
F8,9,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,17.507781351471774,17.039771480767353,0.016070160189936858,0.9313382670079591
F2,31,SGO,cold_restart,20,5,10,5000,1.0,100,500000,500000,True,100,99,20,1980,26.684955682314232,23.598557262667203,0.1683937834726442,77.31719425399206
F8,9,GWO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,29.03715310342848,18.920691074581438,0.11814258692443734,2.819452145995456
F8,8,SGO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,37.354792543172174,28.73522727420485,0.19524632379701562,8.842951657992671
F8,8,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,64.64484695600763,61.12415818054234,0.03667638728106862,8.976709526003106
F8,9,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,10.614382176954281,9.63714918782768,0.05031359050103973,3.3892568860028405
F8,9,GWO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,20.738422003842253,17.947395631354507,0.12722891955110968,3.6234362880059052
F2,31,SGO,previous_best_seeded,20,5,10,5000,1.0,100,500000,500000,True,100,99,20,1980,23.01795778464436,20.193466786373133,0.1906065068008913,77.40091978700366
F8,8,WOA,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,34.295965327306114,28.138518447443648,0.1519339141852658,5.892157726993901
F8,8,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,39.40177675925993,35.383607339082516,0.04834897588177729,5.888185888004955
F2,31,WOA,previous_best_seeded,20,5,10,5000,1.0,100,500000,500000,True,100,99,20,1980,17.953518219514866,16.723894232944527,0.12525404344632712,60.23303398200369
F8,8,WOA,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,32.65242409974843,27.4360732159404,0.1513950939834889,6.310057199996663
F8,10,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,15.250164933173833,14.674277351081573,0.0175807575986588,0.9631101720005972
F8,10,PSO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,32.687296986420705,18.197770877488143,0.1875383335649999,1.1609739720006473
F8,10,PSO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,26.056401238088604,19.422933784325743,0.17774597981446133,1.2163974059949396
F8,9,SGO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,31.308986998707155,25.569162257054565,0.2046750887102732,7.262961703003384
F8,9,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,56.14650728219155,53.22687740825517,0.039791532744579715,6.902203488993109
F8,10,GWO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,30.94657086398711,21.06126132547961,0.11730560783111316,3.6185962930030655
F8,10,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,50.128952029119496,47.08305135198229,0.008336262486702266,3.5854428239981644
F8,10,GWO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,20.303363860817143,16.337706848538566,0.12066576206045448,3.844388893994619
F8,9,WOA,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,37.92685442990137,32.181468242528624,0.14786418815326793,5.919104005995905
F8,9,WOA,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,26.45103371569814,21.197536047969592,0.14875726294585428,6.23759052400419
F8,9,SGO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,39.56582740480338,29.732064657333225,0.20511670732536702,9.480898722002166
F8,11,PSO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,33.76028954388712,19.559633231737095,0.18406099917194402,1.166954517000704
F8,11,PSO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,20.156725713723898,14.163658411718478,0.1715166549782523,1.1720657969999593
F8,11,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,24.511490611643026,23.841058681112358,0.01649411607636757,1.1560393770050723
F8,10,SGO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,38.35803721108878,29.683340359710783,0.19099146992051658,6.891801873003715
F8,10,SGO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,26.862411335384678,23.038282480432173,0.20804836371759036,7.000742655000067
F8,11,GWO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,27.843283990818993,20.87610135347861,0.11647998580202842,2.8180363190040225
F8,11,GWO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,28.98588931896676,17.968129441257812,0.11813906432281422,2.981103323007119
F8,10,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,52.985263708427475,49.859182024084014,0.063510423052169,6.845415433999733
F8,9,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,51.49749157378952,48.007528655280936,0.025510751358856772,8.232860735995928
F8,10,WOA,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,35.8308955098542,29.82830865574956,0.1467218086540872,5.7856408869993174
F8,10,WOA,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,26.968161103301366,24.03607568860269,0.1482312781759012,5.72353232599562
F8,11,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,27.865188757263873,26.351448483226463,0.03501751716173556,3.6225830979965394
F8,12,PSO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,32.718253699685775,19.66420543581134,0.1863180099724631,1.0692362939880695
F8,10,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,36.06356612768875,32.80500677648222,0.03740424304026879,6.083763917995384
F8,12,PSO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,23.508781173831107,16.97412358427958,0.17610080024808733,1.5806161079963204
F8,12,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,26.24859483498223,25.067943053312764,0.01720885437246337,1.0199658860074123
F8,11,SGO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,43.66212012198745,33.12416958184415,0.20541438955892188,6.926757274995907
F8,12,GWO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,19.89728404232772,15.47196803026619,0.11236544821810254,2.758384090004256
F8,12,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,56.68448022701152,52.97934757266054,0.006792239858316813,3.1000072009919677
F8,12,GWO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,30.438801313373745,20.64549066458049,0.11814319609834614,3.899622219003504
F8,11,SGO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,36.4925005277998,32.402077813223514,0.19684886420475492,8.729355077986838
F8,11,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,71.16172656962976,67.35501439277238,0.04179411957819353,9.0492082760029
F8,11,WOA,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,36.55644519955222,30.13756357865861,0.14970563339830856,6.334712438008864
F8,13,PSO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,32.599941595090094,19.618817973817805,0.18211907408566272,1.3323579830030212
F8,13,GWO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,25.422013250214615,19.355600108228284,0.11913476608400647,2.8681115140061593
F8,13,PSO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,20.598100707475613,13.978317474158736,0.17492150583483435,1.18778745700547
F8,13,GWO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,27.629160121171754,17.689496732577542,0.11705636987815378,3.288168434999534
F8,13,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,15.551458704806505,14.886882328323782,0.016945919542400607,0.9982617880014004
F2,31,WOA,population_persistence,20,5,10,5000,1.0,100,500000,500000,True,100,99,20,1980,30.77136522338552,29.31757259226233,0.07777826357277083,69.59491439400881
F8,12,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,61.47175626709422,58.41337896099218,0.029143357147761235,6.415515778993722
F8,12,SGO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,26.44713133456018,22.28879740307524,0.20314256742409367,6.902599948996794
F8,13,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,22.471513371446637,20.352973474830023,0.0319491080071,3.2297733220038936
F8,11,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,45.326880150127764,40.29243265928449,0.0629476202666445,7.596321383010945
F8,12,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,47.36955031800132,42.16427234560124,0.04468803340134184,5.660648296994623
F8,12,WOA,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,38.02744645317381,32.44839351903302,0.14575125929735508,5.807271979996585
F8,14,PSO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,36.92776254087286,23.236628414072616,0.18363217089061096,1.0737949289905373
F8,11,WOA,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,20.58406839718103,18.0716241737906,0.14594058394940132,8.37071335100336
F8,14,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,14.878130447603986,14.06133599232332,0.018893385296085863,0.9885093790071551
F8,14,PSO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,21.581069787709765,16.786629185253936,0.1774516990091805,1.168519609986106
F8,13,SGO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,41.57750278139951,32.09788499850642,0.2012587447383945,6.903867241999251
F8,12,SGO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,38.14159042694775,28.968423367384798,0.192138594543557,9.45719487000315
F8,12,WOA,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,27.361993767573463,23.228792756940408,0.15567031719894667,7.617595884992625
F8,14,GWO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,18.840519454543927,12.655245561527103,0.12061697221639366,2.830054538004333
F8,14,GWO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,30.902081649635385,19.741317709282683,0.1207292666592649,2.969831778013031
F8,14,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,27.868813718058625,26.15118157478996,0.035830688543168815,3.03367414099921
F8,13,SGO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,34.879777061015,28.061897200920434,0.1927005649481947,7.717586108992691
F8,15,PSO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,33.76309367036569,20.48436238149718,0.1792218620676644,1.0084543510020012
F8,15,PSO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,21.205870650935136,14.37795583199112,0.16898584552122897,1.1252799020003295
F2,31,SGO,population_persistence,20,5,10,5000,1.0,100,500000,500000,True,100,99,20,1980,51.353879731067344,49.87302273054768,0.07083039021050877,91.94207746800384
F8,13,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,39.84329600946579,37.54542905371167,0.09396549022741607,8.832164857012685
F8,15,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,15.814860335976176,15.162158791843678,0.01568070405603953,1.2632726629963145
F8,13,WOA,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,35.98217635572616,30.10132632823535,0.14854388611468342,6.452532171009807
F8,13,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,63.79735876531871,58.63495713016892,0.03481619238563872,5.932119680001051
F8,15,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,18.62801222326756,17.301462018163075,0.04008206394883415,2.7642136680078693
F8,14,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,24.31097250086659,22.708902551439955,0.161253683172194,6.664932758008945
F8,14,SGO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,37.84724151716903,29.28970816781559,0.21398240955936307,6.723268159999861
F8,15,GWO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,23.427296419014016,17.572298840384093,0.1289489353682512,3.644892889991752
F8,15,GWO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,31.297172711947624,20.096463262782887,0.12104776183273314,4.044633721001446
F8,13,WOA,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,23.873786363531668,21.44520110312697,0.141238463797799,8.240650412000832
F8,14,WOA,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,23.46914485589242,19.76859746177453,0.15203058932162844,6.023995708994335
F8,14,WOA,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,40.58948993837882,34.68908454794909,0.14756613662399176,6.43891340099799
F8,16,PSO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,34.01491348664559,19.631653009049213,0.18784697643103435,1.0990783960005501
F8,16,PSO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,24.36697674706287,18.260090247462873,0.17981982756414852,1.1804894909873838
F8,16,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,36.45518759180031,32.76805744248564,0.05758924212743291,1.3831114940112457
F8,16,GWO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,29.014570659928292,17.952054897047027,0.11716653658805662,2.8352393270033645
F8,16,GWO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,20.081906788983126,14.792547452055723,0.11985784365530289,2.723987302000751
F8,14,SGO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,42.87098931785882,32.966056726611924,0.20685732612751426,8.915657221004949
F8,15,SGO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,43.38075664646124,33.253590612815636,0.2177737956591632,6.793456390994834
F8,15,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,24.66154567703103,23.004285794196694,0.15212671043577083,6.825643465999747
F8,16,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,27.160245674141766,24.867725611575192,0.030491456111691236,2.8647125889983727
F8,17,PSO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,35.04385925536569,20.236741919431434,0.17862184527974412,0.9940919380023843
F8,15,WOA,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,42.0458173704221,36.24079152516149,0.14740985708473012,5.912494265998248
F8,14,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,30.70651008766096,28.5174616634264,0.061018705644320194,8.769884170003934
F8,17,PSO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,25.249020724642044,20.227999580843388,0.16373320217144643,1.030700610994245
F8,17,PSO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,17.560819259480922,17.051510305853334,0.013063158716598381,1.0270585950056557
F8,15,WOA,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,38.45553815660622,32.74710021070182,0.1498427895765117,6.289170964999357
F8,15,SGO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,27.081514566849947,24.17661622369583,0.21900360695210838,8.98257135899621
F8,17,GWO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,34.82625236508886,23.809380935552245,0.1224235026722061,2.735780832997989
F8,17,GWO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,20.98816642866944,18.8811176906323,0.14443987673862846,2.922821498999838
F8,15,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,45.81779314763996,40.453931465872856,0.049973523295458844,7.572925347994897
F8,17,GWO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,24.050728752993997,21.989642044222848,0.03667113409480316,3.5975122720119543
F8,16,SGO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,30.93842416444855,26.798975232429825,0.20291680235061327,7.446200633989065
F8,16,WOA,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,23.398899133587378,22.057555547824542,0.04427115271892897,5.7180158980045235
F8,18,PSO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,26.62519233893605,19.450544739111802,0.18599767609114037,1.2283580710063688
F8,16,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,49.51677605659429,46.44461512766526,0.08362306211389649,7.96934677399986
F8,18,PSO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,33.4248160468188,18.864545639455763,0.1892428922575275,1.2532439700007671
F8,16,WOA,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,20,1980,32.080207633870735,28.668995332759586,0.14247366251469828,6.113743173002149
