system,alg,regime,seed,trial,ic,NP,fe_budget,maxIter_derived,realized_nfe_total,realized_nfe_per_step_mean,realized_nfe_per_step_min,realized_nfe_per_step_max,nfe_exactly_on_budget,nrmse,deterministic_reference_nrmse,nrmse_minus_reference,mean_first_input_error_vs_reference,time_ms_mean,time_ms_median,time_ms_p95,time_ms_max,dt_s,p95_time_over_dt,max_time_over_dt,Nsim,P,Nc,Q_scale,termination
cstr,SGO,A_tuned_NP,10000008,8,eval,30,1000,72,100000.0,1000.0,1000.0,1000.0,True,0.2943698693755598,0.2941525546770811,0.00021731469847868778,0.0009968513612134348,11.57794002094306,11.568366986466572,11.818712911917828,12.371089978842065,0.1,0.11818712911917828,0.12371089978842065,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,SGO,A_tuned_NP,10000009,9,eval,30,1000,72,100000.0,1000.0,1000.0,1000.0,True,0.29401562429045275,0.2941525546770811,-0.00013693038662837553,0.001603274088982761,11.54230321146315,11.526912494446151,11.79460386338178,12.083815992809832,0.1,0.1179460386338178,0.12083815992809832,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,SGO,A_tuned_NP,10000010,10,eval,30,1000,72,100000.0,1000.0,1000.0,1000.0,True,0.29402744046854873,0.2941525546770811,-0.0001251142085323953,0.0006376938642513133,11.511201986577362,11.509101997944526,11.787362657196354,12.309673009440303,0.1,0.11787362657196354,0.12309673009440303,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,SGO,A_tuned_NP,10000011,11,eval,30,1000,72,100000.0,1000.0,1000.0,1000.0,True,0.2947030161783265,0.2941525546770811,0.0005504615012453806,0.0020800864070963493,11.471602859382983,11.4440809993539,11.827964650001377,11.90404299995862,0.1,0.11827964650001377,0.1190404299995862,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,SGO,A_tuned_NP,10000012,12,eval,30,1000,72,100000.0,1000.0,1000.0,1000.0,True,0.29417216748955,0.2941525546770811,1.9612812468872143e-05,0.0009322639956757274,11.531697226455435,11.52436199481599,11.876844905782491,12.054431979777291,0.1,0.11876844905782491,0.12054431979777291,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,SGO,A_tuned_NP,10000013,13,eval,30,1000,72,100000.0,1000.0,1000.0,1000.0,True,0.2940591894815603,0.2941525546770811,-9.336519552083367e-05,0.0010262903884304415,11.392491850128863,11.392587490263395,11.630168455303647,11.820478976005688,0.1,0.11630168455303647,0.11820478976005688,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,SGO,A_tuned_NP,10000014,14,eval,30,1000,72,100000.0,1000.0,1000.0,1000.0,True,0.2942890424578524,0.2941525546770811,0.00013648778077129942,0.0008666654980707232,11.455910039658193,11.44484399992507,11.774127990065608,11.915251991013065,0.1,0.11774127990065608,0.11915251991013065,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,SGO,A_tuned_NP,10000015,15,eval,30,1000,72,100000.0,1000.0,1000.0,1000.0,True,0.29407503535000556,0.2941525546770811,-7.75193270755592e-05,0.0014747822364786817,11.669618640444241,11.637032483122312,11.885395557328593,13.490073004504666,0.1,0.11885395557328593,0.13490073004504666,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,SGO,A_tuned_NP,10000016,16,eval,30,1000,72,100000.0,1000.0,1000.0,1000.0,True,0.29391488860355225,0.2941525546770811,-0.00023766607352887492,0.0016511232605641592,11.464034880627878,11.44725750782527,11.676588263071608,11.888504988746718,0.1,0.11676588263071608,0.11888504988746718,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,SGO,A_tuned_NP,10000017,17,eval,30,1000,72,100000.0,1000.0,1000.0,1000.0,True,0.2942903340110856,0.2941525546770811,0.00013777933400449527,0.001173510908172067,11.58347492251778,11.588139503146522,11.845969039131887,12.188518012408167,0.1,0.11845969039131887,0.12188518012408167,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,SGO,A_tuned_NP,10000018,18,eval,30,1000,72,100000.0,1000.0,1000.0,1000.0,True,0.2942176133561766,0.2941525546770811,6.505867909545326e-05,0.0007580444695932323,11.562696449400391,11.56296199769713,11.836112604942173,12.145849992521107,0.1,0.11836112604942173,0.12145849992521107,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,SGO,A_tuned_NP,10000019,19,eval,30,1000,72,100000.0,1000.0,1000.0,1000.0,True,0.294247343982252,0.2941525546770811,9.478930517087258e-05,0.0014237740588605185,11.534106491017155,11.547290501766838,11.894209111051168,12.009390018647537,0.1,0.11894209111051168,0.12009390018647537,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001000,0,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.29415319040442733,0.2941525546770811,6.357273462098689e-07,0.00018272897865255882,12.531821350858081,12.532063003163785,12.70983789145248,12.79059800435789,0.1,0.1270983789145248,0.1279059800435789,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001001,1,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.2941587577210217,0.2941525546770811,6.203043940555819e-06,0.00012699026650798154,12.56046352093108,12.529242492746562,12.842534350056667,13.124315009918064,0.1,0.12842534350056667,0.13124315009918064,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001002,2,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.2941521822637979,0.2941525546770811,-3.724132832116922e-07,0.00018821810287839025,12.611677049135324,12.608357996214181,12.79139300895622,13.09959398349747,0.1,0.1279139300895622,0.1309959398349747,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001003,3,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.2941571195562341,0.2941525546770811,4.564879152957335e-06,0.0001308399130014871,12.610830750491004,12.607760494574904,12.835051488946192,13.00871602143161,0.1,0.12835051488946192,0.1300871602143161,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001004,4,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.2941541928773167,0.2941525546770811,1.6382002355763703e-06,0.000159648450433772,12.591398040240165,12.603644499904476,12.74385813594563,12.91719000437297,0.1,0.1274385813594563,0.1291719000437297,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001005,5,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.2941528695481206,0.2941525546770811,3.148710394640375e-07,6.00807644140439e-05,12.534246730501764,12.547304984764196,12.68126229988411,12.878616020316258,0.1,0.1268126229988411,0.12878616020316258,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001006,6,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.29415438768559443,0.2941525546770811,1.83300851330781e-06,9.957122924793761e-05,12.642670791829005,12.638651503948495,12.88440414937213,12.981752021005377,0.1,0.1288440414937213,0.12981752021005377,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001007,7,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.2941612409340697,0.2941525546770811,8.686256988577057e-06,0.00017300802329642397,12.566020739614032,12.568581500090659,12.73411071015289,12.839969014748931,0.1,0.1273411071015289,0.1283996901474893,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001008,8,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.29416167909024243,0.2941525546770811,9.124413161309963e-06,0.00020453153484394402,12.472269777208567,12.467991997255012,12.644853412348311,12.846953992266208,0.1,0.12644853412348311,0.12846953992266208,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001009,9,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.2941456714339885,0.2941525546770811,-6.883243092614677e-06,0.00017328917888183214,12.399954950087704,12.395736994221807,12.55798590136692,12.874108011601493,0.1,0.1255798590136692,0.12874108011601493,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001010,10,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.2941492727150008,0.2941525546770811,-3.2819620803259397e-06,0.00018423595360547766,12.518409860495012,12.516604518168606,12.642235380189959,12.996170000405982,0.1,0.1264223538018996,0.12996170000405982,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001011,11,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.29416867465103286,0.2941525546770811,1.61199739517337e-05,0.00022928906604307304,12.711885649769101,12.701525003649294,12.877950102847535,13.007583998842165,0.1,0.12877950102847535,0.13007583998842165,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001012,12,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.2941531880293709,0.2941525546770811,6.333522897805643e-07,8.891312079841572e-05,12.63639586919453,12.622889000340365,12.902376920101233,13.157526002032682,0.1,0.12902376920101233,0.13157526002032682,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001013,13,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.2941503754613556,0.2941525546770811,-2.179215725539585e-06,4.162596357933144e-05,12.572870860458352,12.58704048814252,12.737778862356208,12.957522994838655,0.1,0.12737778862356208,0.12957522994838655,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001014,14,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.29415449501451585,0.2941525546770811,1.9403374347248814e-06,0.00010618589323509369,12.60078618011903,12.590559010277502,12.868097558384761,12.9315719823353,0.1,0.1286809755838476,0.129315719823353,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001015,15,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.2941478318255505,0.2941525546770811,-4.7228515306363406e-06,7.948342155500345e-05,12.6014164701337,12.56624999223277,12.870898166147526,12.984982982743531,0.1,0.12870898166147526,0.12984982982743531,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001016,16,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.2941476976036151,0.2941525546770811,-4.857073466035811e-06,0.00015176377130572623,12.604437740228605,12.61176000116393,12.79884841205785,12.904463015729561,0.1,0.1279884841205785,0.12904463015729561,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001017,17,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.29415043228097193,0.2941525546770811,-2.122396109194291e-06,0.000140603467678948,12.907343800470699,12.898981003672816,13.100765449053142,13.24671201291494,0.1,0.13100765449053142,0.1324671201291494,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001018,18,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.29415247942295675,0.2941525546770811,-7.525412437647816e-08,4.914111279032754e-05,12.778709439153317,12.74091649975162,13.138929108390585,13.235310005256906,0.1,0.13138929108390585,0.13235310005256906,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,GWO,A_tuned_NP,10001019,19,eval,20,1000,55,100000.0,1000.0,1000.0,1000.0,True,0.2941446626502985,0.2941525546770811,-7.892026782641004e-06,0.00012635790370626548,12.54426476021763,12.524665507953614,12.762179369747173,12.898201995994896,0.1,0.12762179369747173,0.12898201995994896,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002000,0,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.29415623375115335,0.2941525546770811,3.6790740722270066e-06,0.0163152881781712,4.204571779409889,4.200497001875192,4.276412546460051,4.706884996267036,0.1,0.04276412546460051,0.047068849962670356,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002001,1,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.29415246871975853,0.2941525546770811,-8.595732259308875e-08,0.001054415948781703,4.173013209947385,4.1756309947231784,4.302779039426241,4.370050999568775,0.1,0.04302779039426241,0.04370050999568775,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002002,2,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.2941525557791507,0.2941525546770811,1.1020696022434606e-09,1.092747932536883e-05,4.248501800757367,4.229409998515621,4.367217775143217,4.4050029828213155,0.1,0.04367217775143217,0.044050029828213155,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002003,3,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.29415246990612687,0.2941525546770811,-8.477095425618586e-08,0.0010083828947697155,4.2452840600162745,4.234452499076724,4.313783622637857,4.434573987964541,0.1,0.04313783622637857,0.04434573987964541,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002004,4,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.29415255491210585,0.2941525546770811,2.350247219062851e-10,2.1438170982862407e-05,4.269232718797866,4.267585507477634,4.354626733402256,4.514300002483651,0.1,0.04354626733402256,0.04514300002483651,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002005,5,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.2941524697582724,0.2941525546770811,-8.491880870709068e-08,0.001015534257962196,4.2105898493900895,4.202917494694702,4.283016575209331,4.430770000908524,0.1,0.04283016575209331,0.04430770000908524,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002006,6,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.2941524683087074,0.2941525546770811,-8.636837373066086e-08,0.0010232456382805576,4.203785601421259,4.200932497042231,4.2940186118357815,4.466629005037248,0.1,0.042940186118357815,0.04466629005037248,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002007,7,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.29415246936056105,0.2941525546770811,-8.531652007093271e-08,0.0010018605539389002,4.169035209051799,4.170502492343076,4.238676269596908,4.6310620091389865,0.1,0.04238676269596908,0.046310620091389865,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002008,8,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.29415246825023894,0.2941525546770811,-8.642684218296282e-08,0.0010129358788629895,4.200193998985924,4.201353993266821,4.269878902414348,4.5917600218672305,0.1,0.04269878902414348,0.045917600218672305,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002009,9,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.2941525528214801,0.2941525546770811,-1.8556010061843153e-09,3.655886523316314e-05,4.1862539207795635,4.1925404948415235,4.243766047875397,4.506077995756641,0.1,0.04243766047875397,0.04506077995756641,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002010,10,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.294152468836783,0.2941525546770811,-8.584029814739935e-08,0.0010149551427771546,4.231340139231179,4.227626995998435,4.287903709337115,4.332378011895344,0.1,0.04287903709337115,0.04332378011895344,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002011,11,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.2941524688343773,0.2941525546770811,-8.584270383416026e-08,0.0010023164956105078,4.21554516942706,4.216675006318837,4.265423784090672,4.3118099856656045,0.1,0.04265423784090672,0.043118099856656045,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002012,12,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.29415255749681224,0.2941525546770811,2.819731115266677e-09,1.6716774265399327e-05,4.198303288721945,4.205919482046738,4.2718083001091145,4.326476977439597,0.1,0.042718083001091145,0.04326476977439597,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002013,13,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.29415623007214764,0.2941525546770811,3.6753950665158186e-06,0.01630431329573957,4.2013500310713425,4.206462996080518,4.248578826081939,4.252181010087952,0.1,0.04248578826081939,0.04252181010087952,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002014,14,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.2941701894557155,0.2941525546770811,1.7634778634367798e-05,0.031835793224310176,4.209335698978975,4.214353000861593,4.254126301384531,4.3124470103066415,0.1,0.04254126301384531,0.043124470103066415,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002015,15,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.30449204394466206,0.2941525546770811,0.010339489267580937,0.022263571742378786,4.215136251004878,4.2099194979527965,4.292421179707162,4.342027998063713,0.1,0.04292421179707162,0.04342027998063713,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002016,16,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.2941524676802593,0.2941525546770811,-8.699682180202117e-08,0.0010117645713216535,4.200748780858703,4.207973513985053,4.262619621295016,4.3462660105433315,0.1,0.04262619621295016,0.043462660105433315,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002017,17,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.29415246830476377,0.2941525546770811,-8.637231735386663e-08,0.0010025005714081904,4.1711572400527075,4.177017501206137,4.2331671036663465,4.2412650072947145,0.1,0.042331671036663465,0.042412650072947145,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002018,18,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.29415255766422854,0.2941525546770811,2.9871474183096325e-09,4.629781975098363e-05,4.166955130931456,4.176337490207516,4.227257544698659,4.260072018951178,0.1,0.04227257544698659,0.042600720189511776,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,PSO,A_tuned_NP,10002019,19,eval,8,1000,130,100000.0,1000.0,1000.0,1000.0,True,0.2941524689468931,0.2941525546770811,-8.573018800417387e-08,0.0010160723888415094,4.2554801277583465,4.250415993737988,4.3444444323540665,4.398449993459508,0.1,0.043444444323540665,0.04398449993459508,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003000,0,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.2950050944856417,0.2941525546770811,0.0008525398085605929,0.007126086610677894,7.507415530271828,7.510157985961996,7.640667335363105,7.973283005412668,0.1,0.07640667335363105,0.07973283005412668,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003001,1,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.29415621766024436,0.2941525546770811,3.66298316323288e-06,0.008713014261477593,7.481075398973189,7.472928497008979,7.608221207919996,7.711871003266424,0.1,0.07608221207919996,0.07711871003266424,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003002,2,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.29460582098687477,0.2941525546770811,0.0004532663097936429,0.006296385515162397,7.4459380394546315,7.440176006639376,7.573341413808521,7.608775980770588,0.1,0.07573341413808521,0.07608775980770588,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003003,3,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.2948303351938051,0.2941525546770811,0.0006777805167239581,0.008284321001695861,7.474314149003476,7.463442991138436,7.6064916589530185,7.785144000081345,0.1,0.07606491658953018,0.07785144000081345,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003004,4,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.29415428935026944,0.2941525546770811,1.7346731883138844e-06,0.005263849668314062,7.473129721474834,7.452262012520805,7.655174123647157,7.910740998340771,0.1,0.07655174123647157,0.0791074099834077,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003005,5,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.2941581626189286,0.2941525546770811,5.607941847451947e-06,0.012348313973326419,7.549437010893598,7.558184006484225,7.702003001759294,7.869877998018637,0.1,0.07702003001759294,0.07869877998018637,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003006,6,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.29490366040286564,0.2941525546770811,0.0007511057257845177,0.010227575506851352,7.541102372924797,7.495407990063541,7.781736871402245,8.627813018392771,0.1,0.07781736871402245,0.08627813018392771,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003007,7,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.2960002162207537,0.2941525546770811,0.0018476615436725519,0.01545824154716292,7.626303049328271,7.599972494062968,7.784829483716749,7.981026981724426,0.1,0.07784829483716749,0.07981026981724426,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003008,8,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.29559507318166295,0.2941525546770811,0.0014425185045818245,0.018924564943191658,7.598517220467329,7.603671503602527,7.749052716826554,7.797809987096116,0.1,0.07749052716826554,0.07797809987096116,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003009,9,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.2955867952024077,0.2941525546770811,0.001434240525326591,0.013165405723734236,7.497394080855884,7.495708006899804,7.606977551768068,7.6258250046521425,0.1,0.07606977551768068,0.07625825004652143,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003010,10,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.2959818362335635,0.2941525546770811,0.0018292815564823761,0.02021860721332668,7.507965700060595,7.498011516872793,7.648499563219957,7.757185987429693,0.1,0.07648499563219957,0.07757185987429693,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003011,11,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.2941536352293157,0.2941525546770811,1.080552234578036e-06,0.007917399996678209,7.515212961297948,7.52270600060001,7.629213166364934,7.681747025344521,0.1,0.07629213166364934,0.07681747025344521,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003012,12,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.2941561521658272,0.2941525546770811,3.597488746065469e-06,0.009194343742735867,7.456350389111321,7.439530003466643,7.648590693133883,7.790650997776538,0.1,0.07648590693133883,0.07790650997776538,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003013,13,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.2941527856498094,0.2941525546770811,2.3097272827676818e-07,0.002820876485016172,7.523042792163324,7.5159889966016635,7.678849357762374,7.818676996976137,0.1,0.07678849357762374,0.07818676996976137,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003014,14,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.2947548086495863,0.2941525546770811,0.0006022539725051845,0.006881068506140469,7.544317620340735,7.551655013230629,7.672649365849793,7.858638011384755,0.1,0.07672649365849793,0.07858638011384755,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003015,15,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.2941526223546461,0.2941525546770811,6.767756499659328e-08,0.002235194739514351,7.573778840305749,7.5804200023412704,7.7141155692515895,7.804190012393519,0.1,0.0771411556925159,0.07804190012393519,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003016,16,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.29415400896814314,0.2941525546770811,1.4542910620196636e-06,0.007466905264449771,7.5042872814810835,7.495333513361402,7.66171395953279,7.79309100471437,0.1,0.0766171395953279,0.0779309100471437,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003017,17,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.29415557999954617,0.2941525546770811,3.0253224650445e-06,0.010756115312103576,7.542216140136588,7.533358511864208,7.726056239334866,7.7965469972696155,0.1,0.07726056239334866,0.07796546997269616,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003018,18,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.2941523016586488,0.2941525546770811,-2.5301843231684273e-07,0.002945074920014144,7.594287999672815,7.592805501190014,7.724613408208825,7.785727008013055,0.1,0.07724613408208825,0.07785727008013055,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,WOA,A_tuned_NP,10003019,19,eval,10,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.29561078451999606,0.2941525546770811,0.0014582298429149376,0.018966792941659552,7.569550059561152,7.571388996439055,7.7264139472390525,7.824333995813504,0.1,0.07726413947239053,0.07824333995813504,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,SGO,B_common_NP,10010000,0,eval,20,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.294913763903895,0.2941525546770811,0.0007612092268138859,0.0026433025900189987,11.67515320063103,11.676242502289824,11.942444421583787,12.025186006212607,0.1,0.11942444421583787,0.12025186006212607,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,SGO,B_common_NP,10010001,1,eval,20,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.2943664086985064,0.2941525546770811,0.00021385402142526377,0.0006491726532170098,11.428147530532442,11.38597099634353,11.860767756297719,12.035398016450927,0.1,0.11860767756297719,0.12035398016450927,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,SGO,B_common_NP,10010002,2,eval,20,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.2938866832705508,0.2941525546770811,-0.00026587140653033803,0.000449783369370701,11.581993261934258,11.606537998886779,11.81506734865252,11.970032006502151,0.1,0.11815067348652519,0.11970032006502151,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,SGO,B_common_NP,10010003,3,eval,20,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.29460117051165213,0.2941525546770811,0.00044861583457100895,0.0013174372113524862,11.650058298546355,11.652500004856847,11.890038959973026,12.204797996673733,0.1,0.11890038959973026,0.12204797996673733,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
cstr,SGO,B_common_NP,10010004,4,eval,20,1000,105,100000.0,1000.0,1000.0,1000.0,True,0.29435197780665184,0.2941525546770811,0.0001994231295707194,0.0009545428628629049,11.560747951443773,11.524027999257669,11.891452349664178,14.875035994919017,0.1,0.11891452349664178,0.14875035994919017,100,20,1,1.0,exact FE budget; early stopping and stagnation disabled
