system,step,Nc,dim,J_star,ref_spread,ref_starts,H_symmetry_rel,lambda_min,lambda_max,H_psd,cond_H,has_soft_penalty,kkt_free_residual,kkt_lower_residual,kkt_upper_residual,kkt_residual_abs,kkt_residual_rel,proj_grad_norm,subopt_bound_abs,subopt_bound_norm,n_free,n_at_lower,n_at_upper,grad_inf_norm,model_fidelity_rel,convexity_midpoint_worst,convexity_second_diff_min,convex_ok,grad_fd_rel_worst,grad_fd_rel_worst_in_penalty,max_abs_predicted_cart,penalty_limit,n_samples_in_penalty_region,penalty_active,J_osqp,osqp_status,osqp_rel_diff,osqp_minus_ref
cstr,94,1,2,-1.2874686368028106e-11,1.255446869077068e-11,21,0.0,0.11920134987966657,954.5075242631683,True,8007.522777441203,False,4.767082360098261e-06,0.0,0.0,4.767082360098261e-06,4.767059635132364e-06,4.767163852267505e-06,9.532547751056361e-11,9.532547751056361e-11,2,0,0,4.767082360098261e-06,0.0,0.0,0.0024396629440822403,True,1.3865281155630657e-09,,,,0,False,-1.294563879152873e-11,solved,7.095242350062286e-14,-7.095242350062286e-14
cstr,99,1,2,-1.2625049421996155e-11,1.2262133800998225e-11,21,0.0,0.11920134987966657,954.5075242631683,True,8007.522777441203,False,5.0101159129026904e-06,0.0,0.0,5.0101159129026904e-06,5.0100908117669895e-06,5.010240445970228e-06,1.0529456818977663e-10,1.0529456818977663e-10,2,0,0,5.0101159129026904e-06,0.0,0.0,0.01283464224599428,True,1.5746084857332571e-09,,,,0,False,-1.269726880923603e-11,solved,7.221938723987423e-14,-7.221938723987423e-14
cstr,0,2,4,-5709.944724700124,0.0,21,0.0,0.021445503460923172,1889.9485597545352,True,88127.96413002364,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,1840.0400215953575,0.0,0.0,0.0002683981932473509,True,7.550355992372019e-09,,,,0,False,-5709.944724700124,solved,0.0,0.0
cstr,24,2,4,-8.483678704932247e-13,1.5232894222311326e-12,21,0.0,0.021445503460923172,1889.9485597545352,True,88127.96413002364,False,4.79690807966969e-06,0.0,0.0,4.79690807966969e-06,4.796885069452943e-06,6.705147072721112e-06,1.0482150104039837e-09,1.0482150104039837e-09,4,0,0,4.79690807966969e-06,0.0,0.0,0.003461880437264728,True,3.661343548510834e-09,,,,0,False,-1.3495992581247475e-12,solved,5.012313876315228e-13,-5.012313876315228e-13
cstr,49,2,4,-1.375856488915282e-11,1.2902997843842024e-11,21,0.0,0.021445503460923172,1889.9485597545352,True,88127.96413002364,False,4.8282221700135554e-06,0.0,0.0,4.8282221700135554e-06,4.8281988583967855e-06,5.9323682407074454e-06,8.205214908449481e-10,8.205214908449481e-10,4,0,0,4.8282221700135554e-06,0.0,0.0,0.010496153799781959,True,4.625094580417713e-09,,,,0,False,-1.3877019357852608e-11,solved,1.1845446869978767e-13,-1.1845446869978767e-13
cstr,74,2,4,-1.353955971575034e-11,1.2698255455546362e-11,21,0.0,0.021445503460923172,1889.9485597545352,True,88127.96413002364,False,5.044457692318847e-06,0.0,0.0,5.044457692318847e-06,5.044432245893801e-06,6.5260162435376605e-06,9.929561245442558e-10,9.929561245442558e-10,4,0,0,5.044457692318847e-06,0.0,0.0,0.013898339545382679,True,3.6886937989948436e-09,,,,0,False,-1.3830605010327714e-11,solved,2.9104529457737445e-13,-2.9104529457737445e-13
cstr,99,2,4,-1.2914826655111863e-11,1.2090296472264717e-11,21,0.0,0.021445503460923172,1889.9485597545352,True,88127.96413002364,False,5.851651167954317e-06,0.0,0.0,5.851651167954317e-06,5.851616926333295e-06,7.202292184525314e-06,1.2094146636798384e-09,1.2094146636798384e-09,4,0,0,5.851651167954317e-06,0.0,0.0,0.004623947545895796,True,3.918350098576996e-09,,,,0,False,-1.3220646967500703e-11,solved,3.058203123888401e-13,-3.058203123888401e-13
cstr,0,3,6,-6889.408092026945,0.0,21,0.0,0.02135629115282952,2794.824348935617,True,130866.55959760725,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,908.1313208767629,0.0,0.0,0.0003085863355401224,True,9.741082872266134e-09,,,,0,False,-6889.408092026945,solved,0.0,0.0
cstr,24,3,6,-8.840585868512086e-13,7.276718921762304e-10,21,0.0,0.02135629115282952,2794.824348935617,True,130866.55959760725,False,4.853936606260586e-06,0.0,0.0,4.853936606260586e-06,4.8539130456743695e-06,8.056108216110574e-06,1.5194791812220988e-09,1.5194791812220988e-09,6,0,0,4.853936606260586e-06,0.0,0.0,0.008294033229282571,True,1.887189104987641e-08,,,,0,False,-1.3497061877096995e-12,solved,4.656476008584909e-13,-4.656476008584909e-13
cstr,49,3,6,-1.3244738255613914e-11,1.914405757960953e-11,21,0.0,0.02135629115282952,2794.824348935617,True,130866.55959760725,False,1.9537743171600363e-05,0.0,0.0,1.9537743171600363e-05,1.9537361455649994e-05,3.256057362646611e-05,2.4821513887818827e-08,2.4821513887818827e-08,6,0,0,1.9537743171600363e-05,0.0,0.0,0.0017268123039898258,True,2.369178661155387e-08,,,,0,False,-1.3878093747334061e-11,solved,6.333554917201469e-13,-6.333554917201469e-13
cstr,74,3,6,-1.3129187711275933e-11,1.8121531212891018e-10,21,0.0,0.02135629115282952,2794.824348935617,True,130866.55959760725,False,1.9569967949402937e-05,0.0,0.0,1.9569967949402937e-05,1.9569584973252226e-05,3.2742397762427195e-05,2.50995035505254e-08,2.50995035505254e-08,6,0,0,1.9569967949402937e-05,0.0,0.0,0.006103056261702161,True,8.556747700323971e-09,,,,0,False,-1.3831676526704139e-11,solved,7.024888154282063e-13,-7.024888154282063e-13
cstr,99,3,6,-1.2462763552786748e-11,5.852020260248153e-11,21,0.0,0.02135629115282952,2794.824348935617,True,130866.55959760725,False,4.8425048318342225e-06,0.0,0.0,4.8425048318342225e-06,4.8424813820947316e-06,8.182967123992287e-06,1.5677102000800093e-09,1.5677102000800093e-09,6,0,0,4.8425048318342225e-06,0.0,0.0,0.015138210595360788,True,4.5549589524833156e-09,,,,0,False,-1.3221669883497656e-11,solved,7.589063307109086e-13,-7.589063307109086e-13
flight,0,1,2,-7.344862983109915,8.43769498715119e-14,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,8.216882729783492e-11,0.0,0.0,8.216882729783492e-11,5.982124743924656e-11,8.216882729783492e-11,9.386028669841172e-20,1.2779038480942499e-20,1,1,0,0.3735726153367861,0.0,0.0,0.0028254939796138532,True,2.385632854571754e-10,,,,0,False,-7.344862983109915,solved,0.0,0.0
flight,6,1,2,-1.3705063284088848,5.1736392947532295e-14,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,9.86208938125177e-09,0.0,0.0,9.86208938125177e-09,9.862089283990964e-09,1.3784168149335838e-08,2.641367460686215e-15,1.9272931513951932e-15,2,0,0,9.86208938125177e-09,0.0,0.0,0.002590800882600792,True,3.4732816622806695e-10,,,,0,False,-1.3705063284088845,solved,1.6201647546043672e-16,2.220446049250313e-16
flight,12,1,2,-0.3353027449855241,4.884981308350689e-15,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,1.257464327109048e-09,0.0,0.0,1.257464327109048e-09,1.2574643255278314e-09,1.3687972584528235e-09,2.6046294826373438e-17,2.6046294826373438e-17,2,0,0,1.257464327109048e-09,0.0,0.0,0.0032601075575222917,True,8.139904306148082e-10,,,,0,False,-0.33530274498552404,solved,5.551115123125783e-17,5.551115123125783e-17
flight,18,1,2,-0.009438110650650125,2.949029909160572e-17,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,5.896592545837076e-10,0.0,0.0,5.896592545837076e-10,5.896592542360096e-10,5.985126093083561e-10,4.9798275975278366e-18,4.9798275975278366e-18,2,0,0,5.896592545837076e-10,0.0,0.0,0.0025089753956883173,True,1.0137517132800194e-09,,,,0,False,-0.009438110650650124,solved,1.734723475976807e-18,1.734723475976807e-18
flight,24,1,2,-0.038730499896787646,1.942890293094024e-16,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,1.3485724897899232e-09,0.0,0.0,1.3485724897899232e-09,1.3485724879712752e-09,1.5424608112502723e-09,3.307470478926238e-17,3.307470478926238e-17,2,0,0,1.3485724897899232e-09,0.0,0.0,0.002124465962543156,True,6.260068360969878e-10,,,,0,False,-0.03873049989678764,solved,6.938893903907228e-18,6.938893903907228e-18
flight,31,1,2,-0.061688814071113374,1.1102230246251565e-16,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,6.487251933556815e-10,0.0,0.0,6.487251933556815e-10,6.48725192934837e-10,7.565370150041818e-10,7.956609828392965e-18,7.956609828392965e-18,2,0,0,6.487251933556815e-10,0.0,0.0,0.0021399042015422445,True,2.4464863468409703e-10,,,,0,False,-0.061688814071113346,solved,2.7755575615628914e-17,2.7755575615628914e-17
flight,37,1,2,-0.026171676516896072,2.220446049250313e-16,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,1.1664892107798863e-09,0.0,0.0,1.1664892107798863e-09,1.1664892094191893e-09,1.1786499806102895e-09,1.931245147590643e-17,1.931245147590643e-17,2,0,0,1.1664892107798863e-09,0.0,0.0,0.0026417110122870656,True,3.2514224646007506e-10,,,,0,False,-0.02617167651689607,solved,3.469446951953614e-18,3.469446951953614e-18
flight,43,1,2,-0.0028289670493928266,1.734723475976807e-17,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,8.721435136582745e-10,0.0,0.0,8.721435136582745e-10,8.721435128976402e-10,9.61474084188158e-10,1.285117578369921e-17,1.285117578369921e-17,2,0,0,8.721435136582745e-10,0.0,0.0,0.0029526879355811207,True,3.015860894350908e-10,,,,0,False,-0.0028289670493928357,solved,9.107298248878237e-18,-9.107298248878237e-18
flight,49,1,2,-0.0006221959231872722,8.413408858487514e-17,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,8.438548761667553e-10,0.0,0.0,8.438548761667553e-10,8.438548754546641e-10,8.587932624394674e-10,1.0252858316478428e-17,1.0252858316478428e-17,2,0,0,8.438548761667553e-10,0.0,0.0,0.003821896736215236,True,5.991263041238426e-10,,,,0,False,-0.0006221959231872812,solved,8.998878031629687e-18,-8.998878031629687e-18
flight,55,1,2,-0.0027018361966321975,1.8214596497756474e-17,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,1.20410300957427e-09,0.0,0.0,1.20410300957427e-09,1.2041030081244058e-09,1.4616455612649483e-09,2.969968498156385e-17,2.969968498156385e-17,2,0,0,1.20410300957427e-09,0.0,0.0,0.003253096879536379,True,6.318281453587815e-10,,,,0,False,-0.002701836196632207,solved,9.540979117872439e-18,-9.540979117872439e-18
flight,62,1,2,-0.0017216280138806256,2.892651396191326e-16,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,3.10602477765487e-10,0.0,0.0,3.10602477765487e-10,3.1060247766901313e-10,3.719150358930738e-10,1.922893236154357e-18,1.922893236154357e-18,2,0,0,3.10602477765487e-10,0.0,0.0,0.002314271028898467,True,5.19760754512573e-10,,,,0,False,-0.001721628013880627,solved,1.3010426069826053e-18,-1.3010426069826053e-18
flight,68,1,2,-0.00036355556236917656,1.3211003471735872e-16,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,7.163466113693784e-10,0.0,0.0,7.163466113693784e-10,7.163466108562259e-10,9.577129053510952e-10,1.2750827725408566e-17,1.2750827725408566e-17,2,0,0,7.163466113693784e-10,0.0,0.0,0.0021828892462902676,True,2.3222401779321444e-10,,,,0,False,-0.00036355556236917873,solved,2.168404344971009e-18,-2.168404344971009e-18
flight,74,1,2,-3.4551853128132944e-06,4.115915202792305e-16,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,7.054254736772736e-10,0.0,0.0,7.054254736772736e-10,7.054254731796485e-10,7.600966742148787e-10,8.031660886535374e-18,8.031660886535374e-18,2,0,0,7.054254736772736e-10,0.0,0.0,0.0015496836350236158,True,9.372194131884726e-10,,,,0,False,-3.455185312818756e-06,solved,5.4616684438957286e-18,-5.4616684438957286e-18
flight,80,1,2,-9.117596696814594e-05,5.034763838479561e-17,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,1.453993928729469e-09,0.0,0.0,1.453993928729469e-09,1.4539939266153705e-09,1.5953274689986935e-09,3.538077852919309e-17,3.538077852919309e-17,2,0,0,1.453993928729469e-09,0.0,0.0,0.0029412056596789106,True,4.3263548299421473e-10,,,,0,False,-9.11759669681512e-05,solved,5.2583805365546965e-18,-5.2583805365546965e-18
flight,86,1,2,-0.00010653098456718413,2.516297717067295e-16,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,1.2462589738405222e-10,0.0,0.0,1.2462589738405222e-10,1.246258973685206e-10,1.3264198117631383e-10,2.445849323238861e-19,2.445849323238861e-19,2,0,0,1.2462589738405222e-10,0.0,0.0,0.004354367479962697,True,3.3470626270570847e-10,,,,0,False,-0.00010653098456718437,solved,2.439454888092385e-19,-2.439454888092385e-19
flight,93,1,2,-3.2734917414271194e-05,3.581255300991182e-16,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,5.379815152389833e-10,0.0,0.0,5.379815152389833e-10,5.379815149495592e-10,5.384154492069257e-10,4.02997845871001e-18,4.02997845871001e-18,2,0,0,5.379815152389833e-10,0.0,0.0,0.0023593655440774584,True,4.167953077399141e-10,,,,0,False,-3.2734917414274454e-05,solved,3.2593827810345477e-18,-3.2593827810345477e-18
flight,99,1,2,-1.8378504124036365e-06,1.0262651188933103e-17,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,8.103940183842862e-10,0.0,0.0,8.103940183842862e-10,8.103940177275478e-10,8.199825583176564e-10,9.347100842720126e-18,9.347100842720126e-18,2,0,0,8.103940183842862e-10,0.0,0.0,0.0017530603614642865,True,2.515508544025223e-10,,,,0,False,-1.8378504124118697e-06,solved,8.2331602473118e-18,-8.2331602473118e-18
flight,105,1,2,-2.162830908423858e-06,1.0927572052527729e-16,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,8.617318750930858e-10,0.0,0.0,8.617318750930858e-10,8.61731874350504e-10,9.394218553711582e-10,1.2268430815909891e-17,1.2268430815909891e-17,2,0,0,8.617318750930858e-10,0.0,0.0,0.002337818643549607,True,8.616045654719073e-10,,,,0,False,-2.1628309084324838e-06,solved,8.625760018364168e-18,-8.625760018364168e-18
flight,111,1,2,-4.913595769100178e-06,4.042227571545917e-16,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,3.70804675050955e-10,0.0,0.0,3.70804675050955e-10,3.7080467491345886e-10,3.812130662180951e-10,2.020241343015659e-18,2.020241343015659e-18,2,0,0,3.70804675050955e-10,0.0,0.0,0.002943060223639672,True,5.578969508590603e-10,,,,0,False,-4.913595769101294e-06,solved,1.1163894244811678e-18,-1.1163894244811678e-18
flight,117,1,2,-2.863487331794093e-06,3.4053265578464637e-17,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,8.055235845754252e-10,0.0,0.0,8.055235845754252e-10,8.055235839265569e-10,8.324469814786823e-10,9.633428192519834e-18,9.633428192519834e-18,2,0,0,8.055235845754252e-10,0.0,0.0,0.0016366365963082152,True,5.250367918208099e-10,,,,0,False,-2.8634873317960527e-06,solved,1.959610723472824e-18,-1.959610723472824e-18
flight,124,1,2,-3.5060489338589957e-07,1.221326218734135e-17,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,6.530553236855016e-10,0.0,0.0,6.530553236855016e-10,6.530553232590203e-10,6.607624313769943e-10,6.069576420859643e-18,6.069576420859643e-18,2,0,0,6.530553236855016e-10,0.0,0.0,0.002451338266997038,True,1.5023075061163587e-10,,,,0,False,-3.5060489338884153e-07,solved,2.9419571840509987e-18,-2.9419571840509987e-18
flight,130,1,2,-2.227264275825053e-08,1.969832028866019e-17,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,3.296232282315578e-10,0.0,0.0,3.296232282315578e-10,3.2962322812290634e-10,3.873100847485713e-10,2.0853805052085446e-18,2.0853805052085446e-18,2,0,0,3.296232282315578e-10,0.0,0.0,0.00577000975108115,True,4.54192350396454e-10,,,,0,False,-2.2272642760335266e-08,solved,2.0847366803724952e-18,-2.0847366803724952e-18
flight,136,1,2,-1.9009658931951838e-07,8.908419942121052e-16,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,1.1216484619951112e-09,0.0,0.0,1.1216484619951112e-09,1.1216484607370158e-09,1.3278356303521318e-09,2.4510735019535903e-17,2.4510735019535903e-17,2,0,0,1.1216484619951112e-09,0.0,0.0,0.003877923879000966,True,4.0852232707777603e-10,,,,0,False,-1.9009658932727103e-07,solved,7.752654338202196e-18,-7.752654338202196e-18
flight,142,1,2,-1.6648317801626833e-07,1.318225993806639e-16,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,9.619539820737363e-10,0.0,0.0,9.619539820737363e-10,9.619539811483808e-10,1.0117771155405144e-09,1.4231065034457344e-17,1.4231065034457344e-17,2,0,0,9.619539820737363e-10,0.0,0.0,0.002035163558620023,True,1.0368975678076708e-09,,,,0,False,-1.6648317802514638e-07,solved,8.87804348774794e-18,-8.87804348774794e-18
flight,149,1,2,-3.7963629887016104e-08,4.650639889379003e-16,21,0.0,0.03596684187208898,0.26043876822533957,True,7.241079690887331,False,4.273464181944785e-10,0.0,0.0,4.273464181944785e-10,4.2734641801185357e-10,5.079978411124017e-10,3.587496053901834e-18,3.587496053901834e-18,2,0,0,4.273464181944785e-10,0.0,0.0,0.0021920753902311216,True,5.982647710567335e-10,,,,0,False,-3.796362988998045e-08,solved,2.9643440001491338e-18,-2.9643440001491338e-18
flight,0,2,4,-11.123510403881056,1.808331262509455e-12,21,0.0,0.020047519281786483,0.4707167253371937,True,23.480048514772996,False,1.3259097375595275e-08,0.0,0.0,1.3259097375595275e-08,1.1252990547710779e-08,1.6658177738920854e-08,6.9209282625204206e-15,6.221892200600333e-16,2,2,0,0.17827321718426248,0.0,0.0,0.0006547366594218641,True,2.0404119566481802e-09,,,,0,False,-11.123510403881058,solved,1.5969390731009426e-16,-1.7763568394002505e-15
flight,37,2,4,-0.040986932763972105,1.462024945553253e-13,21,0.0,0.020047519281786483,0.4707167253371937,True,23.480048514772996,False,1.0640480892221138e-09,0.0,0.0,1.0640480892221138e-09,1.0640480880899153e-09,1.6200353784182814e-09,6.54573413906448e-17,6.54573413906448e-17,4,0,0,1.0640480892221138e-09,0.0,0.0,0.0006824621111257821,True,1.1891920636889147e-09,,,,0,False,-0.04098693276397213,solved,2.7755575615628914e-17,-2.7755575615628914e-17
flight,74,2,4,-3.5345349509438994e-06,1.6803926228059008e-14,21,0.0,0.020047519281786483,0.4707167253371937,True,23.480048514772996,False,9.131299728935144e-10,0.0,0.0,9.131299728935144e-10,9.13129972059708e-10,1.2439272984298073e-09,3.859218445008999e-17,3.859218445008999e-17,4,0,0,9.131299728935144e-10,0.0,0.0,0.0012469995243306828,True,1.5242093988415522e-09,,,,0,False,-3.5345349509566874e-06,solved,1.27880799211718e-17,-1.27880799211718e-17
flight,111,2,4,-7.696680722437503e-06,3.157732864252083e-13,21,0.0,0.020047519281786483,0.4707167253371937,True,23.480048514772996,False,1.2263861615688723e-09,0.0,0.0,1.2263861615688723e-09,1.2263861600648493e-09,1.6105497624286605e-09,6.469305505583404e-17,6.469305505583404e-17,4,0,0,1.2263861615688723e-09,0.0,0.0,0.0008129727520658401,True,9.36622201971893e-10,,,,0,False,-7.696680722451642e-06,solved,1.413867395556878e-17,-1.413867395556878e-17
flight,149,2,4,-5.9338548873717186e-08,1.7321892149408598e-14,21,0.0,0.020047519281786483,0.4707167253371937,True,23.480048514772996,False,7.146831719500755e-10,0.0,0.0,7.146831719500755e-10,7.146831714393035e-10,1.2830275231186855e-09,4.105644199518575e-17,4.105644199518575e-17,4,0,0,7.146831719500755e-10,0.0,0.0,0.0005772323300715703,True,2.1095487661298383e-09,,,,0,False,-5.933854888990455e-08,solved,1.6187362104846216e-17,-1.6187362104846216e-17
flight,0,3,6,-13.249187621922207,3.2294167340296553e-11,21,0.0,0.02002775445071596,0.6540633049775262,True,32.657845221092394,False,1.5625126836837921e-07,0.0,0.0,1.5625126836837921e-07,1.5405684545476194e-07,2.0358201099783622e-07,1.0347049966063842e-12,7.8095731310677e-14,4,2,0,0.014244241514484779,0.0,0.0,0.0004266572237925608,True,1.8400538870366745e-09,,,,0,False,-13.249187621922463,solved,1.9306495777174674e-14,-2.5579538487363607e-13
flight,37,3,6,-0.052677612562153114,3.7415903708648557e-13,21,0.0,0.02002775445071596,0.6540633049775262,True,32.657845221092394,False,1.0613335071907315e-08,0.0,0.0,1.0613335071907315e-08,1.0613334959264435e-08,1.3138178740793025e-08,4.309313384328396e-15,4.309313384328396e-15,6,0,0,1.0613335071907315e-08,0.0,0.0,0.00029415967160381206,True,1.7804104896680729e-09,,,,0,False,-0.05267761256215496,solved,1.8457457784393227e-15,-1.8457457784393227e-15
flight,74,3,6,-5.078111973941e-06,9.91082786348243e-13,21,0.0,0.02002775445071596,0.6540633049775262,True,32.657845221092394,False,1.784395307945566e-09,0.0,0.0,1.784395307945566e-09,1.7843953047614995e-09,2.660120452006645e-09,1.7666086421713327e-16,1.7666086421713327e-16,6,0,0,1.784395307945566e-09,0.0,0.0,0.0004080042494996071,True,2.161422175715907e-09,,,,0,False,-5.078111974068622e-06,solved,1.2762160712985818e-16,-1.2762160712985818e-16
flight,111,3,6,-1.0147835715489797e-05,6.832448984432334e-13,21,0.0,0.02002775445071596,0.6540633049775262,True,32.657845221092394,False,1.152153382140246e-09,0.0,0.0,1.152153382140246e-09,1.1521533808127885e-09,1.937354506831105e-09,9.370352763149189e-17,9.370352763149189e-17,6,0,0,1.152153382140246e-09,0.0,0.0,0.0005739549595190434,True,1.3215285532552912e-09,,,,0,False,-1.0147835715532643e-05,solved,4.284631460391153e-17,-4.284631460391153e-17
flight,149,3,6,-7.531816775500361e-08,1.5956744285327005e-12,21,0.0,0.02002775445071596,0.6540633049775262,True,32.657845221092394,False,7.838829800435425e-09,0.0,0.0,7.838829800435425e-09,7.838829738988172e-09,8.579805980943606e-09,1.8377764429802095e-15,1.8377764429802095e-15,6,0,0,7.838829800435425e-09,0.0,0.0,0.00035768966902478014,True,3.4518768698273366e-09,,,,0,False,-7.531816945751106e-08,solved,1.7025074513307166e-15,-1.7025074513307166e-15
hvac,0,1,3,-160.35966334536283,0.0,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.6297748989999196,0.0,0.0,0.00010976539846206711,True,1.8505743922190907e-09,,,,0,False,-160.35966334536283,solved,0.0,0.0
hvac,62,1,3,-92.06419145503662,0.0,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.15550057129273165,0.0,0.0,0.00010950878201645437,True,6.916323198627176e-09,,,,0,False,-92.06419145503662,solved,0.0,0.0
hvac,124,1,3,-36.162025628606685,7.932499102025758e-11,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,1.5563939070872834e-07,0.0,0.0,1.5563939070872834e-07,1.5563936648511217e-07,1.8252346157379677e-07,8.262702266483491e-13,2.2849113463232317e-14,3,0,0,1.5563939070872834e-07,0.0,0.0,0.0001771530349687053,True,2.118570874287684e-09,,,,0,False,-36.16202562860751,solved,2.2792682631962217e-14,-8.242295734817162e-13
hvac,187,1,3,-13.529660293258502,5.922373702560435e-12,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,4.635265399288713e-08,0.0,0.0,4.635265399288713e-08,4.63526518443187e-08,5.443446582564874e-08,7.349074358741152e-14,5.4318247461120784e-15,3,0,0,4.635265399288713e-08,0.0,0.0,0.0001905780514098845,True,2.2454538228799947e-09,,,,0,False,-13.529660293258573,solved,5.251741140271986e-15,-7.105427357601002e-14
hvac,249,1,3,-5.2330727897301115,1.1288747714388592e-12,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,4.1951172979892704e-08,0.0,0.0,4.1951172979892704e-08,4.195117121999186e-08,4.4754719783485345e-08,4.967780463987455e-14,9.493046750155489e-15,3,0,0,4.1951172979892704e-08,0.0,0.0,0.0003274980243792011,True,1.0399524019710782e-09,,,,0,False,-5.23307278973016,solved,9.334823925891971e-15,-4.884981308350689e-14
hvac,312,1,3,-2.0498922499482766,2.731148640577885e-13,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,8.796509270991848e-09,0.0,0.0,8.796509270991848e-09,8.796509193613272e-09,1.2418560438054253e-08,3.8249628481332214e-15,1.865933611012839e-15,3,0,0,8.796509270991848e-09,0.0,0.0,0.00029797806246567495,True,1.8860352168914574e-09,,,,0,False,-2.0498922499482797,solved,1.5164818877816022e-15,-3.1086244689504383e-15
hvac,374,1,3,-0.8497379242122021,1.27675647831893e-14,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,4.823632812622769e-09,0.0,0.0,4.823632812622769e-09,4.823632789355336e-09,5.3793485858799e-09,7.177018840485183e-16,7.177018840485183e-16,3,0,0,4.823632812622769e-09,0.0,0.0,0.00034291149468495554,True,1.0871254729760693e-09,,,,0,False,-0.8497379242122027,solved,6.661338147750939e-16,-6.661338147750939e-16
hvac,437,1,3,-0.3693387676529742,2.886579864025407e-15,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,1.7318264877719258e-09,0.0,0.0,1.7318264877719258e-09,1.731826484772703e-09,1.7421967240792601e-09,7.527991087629296e-17,7.527991087629296e-17,3,0,0,1.7318264877719258e-09,0.0,0.0,0.0003245420784741139,True,6.896294646452361e-10,,,,0,False,-0.3693387676529743,solved,1.1102230246251565e-16,-1.1102230246251565e-16
hvac,499,1,3,-0.17668744061426758,9.992007221626409e-16,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,6.723932730046123e-10,0.0,0.0,6.723932730046123e-10,6.723932725524995e-10,9.33930167636519e-10,2.1632839042016512e-17,2.1632839042016512e-17,3,0,0,6.723932730046123e-10,0.0,0.0,0.00037424735726099734,True,1.009259620321501e-09,,,,0,False,-0.1766874406142676,solved,2.7755575615628914e-17,-2.7755575615628914e-17
hvac,562,1,3,-0.09282100486055682,1.942890293094024e-16,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,4.809423415075287e-10,0.0,0.0,4.809423415075287e-10,4.809423412762231e-10,5.905725662872306e-10,8.650301575767297e-18,8.650301575767297e-18,3,0,0,4.809423415075287e-10,0.0,0.0,0.000302588180129254,True,3.5526048769440877e-10,,,,0,False,-0.0928210048605568,solved,1.3877787807814457e-17,1.3877787807814457e-17
hvac,624,1,3,-0.05541077711679049,9.71445146547012e-17,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,5.330854022100873e-10,0.0,0.0,5.330854022100873e-10,5.330854019259072e-10,6.397144094690134e-10,1.0149788140353854e-17,1.0149788140353854e-17,3,0,0,5.330854022100873e-10,0.0,0.0,0.00039543340051475043,True,2.898199458201134e-10,,,,0,False,-0.055410777116790495,solved,6.938893903907228e-18,-6.938893903907228e-18
