system,k,stratum,drift_warm_gap,alg,NP,budget_fe,trial,seed,J_star,J,norm_gap,converged_1e4,first_control_error,realized_fe,fe_exact,time_ms
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,3,15002003,-2.516700850412535,-2.5089760019992875,0.00306943449873332,False,0.875421752536916,250,True,1.1468289885669947
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,4,15002004,-2.516700850412535,-2.4798865555865954,0.01462799792828187,False,1.9110875962980207,250,True,1.1498480453155935
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,5,15002005,-2.516700850412535,-2.488537631207265,0.011190531127548833,False,1.6715273941010542,250,True,1.1476610088720918
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,6,15002006,-2.516700850412535,-2.5051253043432746,0.004599492254855454,False,1.071625635993946,250,True,1.150693977251649
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,7,15002007,-2.516700850412535,-2.5088207858393092,0.003131108956368133,False,0.8841729802294118,250,True,1.1595009709708393
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,8,15002008,-2.516700850412535,-2.4981996554567836,0.007351368341103769,False,1.354790805838259,250,True,1.164949033409357
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,9,15002009,-2.516700850412535,-2.5072200300269065,0.0037671622291042695,False,0.9698293213238995,250,True,1.1461970279924572
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,10,15002010,-2.516700850412535,-2.5166282283476193,2.8856057685190713e-05,True,0.08488024944194797,250,True,1.149059971794486
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,11,15002011,-2.516700850412535,-2.4952664797880697,0.00851685277610647,False,1.458235674442856,250,True,1.1542889988049865
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,12,15002012,-2.516700850412535,-2.515910155080018,0.00031417930835426003,False,0.2800766726849402,250,True,1.149989024270326
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,13,15002013,-2.516700850412535,-2.5075276725679054,0.0036449218202179766,False,0.9539645966069688,250,True,1.164336979854852
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,14,15002014,-2.516700850412535,-2.4962652943955943,0.00811997819033245,False,1.4238543945189244,250,True,1.1485139839351177
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,15,15002015,-2.516700850412535,-2.457474617343646,0.02353328289263342,False,2.423982089515699,250,True,1.1652419925667346
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,16,15002016,-2.516700850412535,-2.4865856689375945,0.011966134739456338,False,1.7284829225242047,250,True,1.1506180162541568
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,17,15002017,-2.516700850412535,-2.503525256755559,0.005235264117631093,False,1.1432927430239204,250,True,1.1483049602247775
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,18,15002018,-2.516700850412535,-2.514167447402631,0.0010066365295219575,False,0.5013309209730427,250,True,1.2669109855778515
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,19,15002019,-2.516700850412535,-2.5147991732053647,0.0007556230637657123,False,0.4343509258540116,250,True,1.1925200233235955
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,20,15002020,-2.516700850412535,-2.51317711335433,0.001400141402434648,False,0.5912540082241358,250,True,1.1448279838077724
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,21,15002021,-2.516700850412535,-2.4739872048846525,0.016972078950456555,False,2.058522746408297,250,True,1.1428959551267326
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,22,15002022,-2.516700850412535,-2.496530899835316,0.008014441038517957,False,1.4145710565789,250,True,1.1439689551480114
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,23,15002023,-2.516700850412535,-2.497759979184125,0.007526071771821935,False,1.3707944159761192,250,True,1.1561980354599655
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,24,15002024,-2.516700850412535,-2.513112667017513,0.0014257488705637202,False,0.5966362919033694,250,True,1.150827039964497
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,25,15002025,-2.516700850412535,-2.502272397281113,0.005733082312527201,False,1.1964160691657308,250,True,1.1457759537734091
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,26,15002026,-2.516700850412535,-2.4982149810463783,0.007345278785568313,False,1.3542295643154658,250,True,1.1547180474735796
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,27,15002027,-2.516700850412535,-2.5109138935764266,0.002299421814539477,False,0.7577003232329269,250,True,1.201154023874551
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,28,15002028,-2.516700850412535,-2.5069234205518596,0.0038850186978213715,False,0.9848831458246493,250,True,1.2337049702182412
hvac,298,Benign,5.456946795795032e-05,PSO,8,250,29,15002029,-2.516700850412535,-2.5125428467474356,0.0016521644455351485,False,0.6422657819774986,250,True,1.1497680097818375
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,0,15002000,-2.516700850412535,-2.516699844971956,3.995073864552933e-07,True,0.00998735656772436,500,True,2.2358630085363984
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,1,15002001,-2.516700850412535,-2.516603977114123,3.849217851874144e-05,True,0.09803347433235467,500,True,2.499485039152205
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,2,15002002,-2.516700850412535,-2.5160008966689142,0.00027812353760926247,False,0.26351601925967394,500,True,2.21688998863101
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,3,15002003,-2.516700850412535,-2.516661837529664,1.5501597206096854e-05,True,0.06221231649511595,500,True,2.265663002617657
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,4,15002004,-2.516700850412535,-2.5166896840206445,4.436916643812902e-06,True,0.033283484247084064,500,True,2.216109016444534
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,5,15002005,-2.516700850412535,-2.516551533157329,5.933055380085587e-05,True,0.12171030476233145,500,True,2.2346830228343606
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,6,15002006,-2.516700850412535,-2.51499821676338,0.0006765339825256325,False,0.41099161047891686,500,True,2.279018983244896
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,7,15002007,-2.516700850412535,-2.516669439229408,1.2481095288814304e-05,True,0.05582317037976201,500,True,2.2774399840272963
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,8,15002008,-2.516700850412535,-2.515833857394602,0.0003444958576586128,False,0.29327844878662807,500,True,2.4080139701254666
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,9,15002009,-2.516700850412535,-2.5164488695757514,0.00010012347583642666,False,0.1581088237406021,500,True,2.2761800209991634
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,10,15002010,-2.516700850412535,-2.516603714786401,3.8596413283760995e-05,True,0.09816611923183292,500,True,2.2756560356356204
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,11,15002011,-2.516700850412535,-2.5166680822972523,1.302026630522848e-05,True,0.05701617544517519,500,True,2.2931229905225337
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,12,15002012,-2.516700850412535,-2.516680970383207,7.899242106907119e-06,True,0.044410008982813054,500,True,2.3356530000455678
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,13,15002013,-2.516700850412535,-2.5159608091046777,0.00029405215472321037,False,0.2709569728295929,500,True,2.3442789679393172
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,14,15002014,-2.516700850412535,-2.5165193538119937,7.211687496025338e-05,True,0.13418581197776908,500,True,2.3032749886624515
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,15,15002015,-2.516700850412535,-2.5162504150367195,0.00017897851297735614,False,0.21139202378118233,500,True,2.2806249908171594
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,16,15002016,-2.516700850412535,-2.5166432896883624,2.2871500267268378e-05,True,0.07556757323615604,500,True,2.2678999812342227
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,17,15002017,-2.516700850412535,-2.5163375577190807,0.00014435275189537326,False,0.18984566390777252,500,True,2.2688329918310046
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,18,15002018,-2.516700850412535,-2.516436778896844,0.00010492765385600059,False,0.16185761252836012,500,True,2.270349010359496
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,19,15002019,-2.516700850412535,-2.516422196385515,0.00011072195051495414,False,0.16626659868563434,500,True,2.2696630330756307
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,20,15002020,-2.516700850412535,-2.516483848501354,8.622475378651151e-05,True,0.14672500410676104,500,True,2.257403975818306
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,21,15002021,-2.516700850412535,-2.5161466956195526,0.00022019096663465618,False,0.23447033153240315,500,True,2.29282199870795
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,22,15002022,-2.516700850412535,-2.5161583621690786,0.00021555531455702082,False,0.2319890659370727,500,True,2.277568040881306
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,23,15002023,-2.516700850412535,-2.5166908106318004,3.9892626623168745e-06,True,0.03155981617088797,500,True,2.268333046231419
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,24,15002024,-2.516700850412535,-2.516460840722469,9.536679340612958e-05,True,0.15430739465507068,500,True,2.2653280175291
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,25,15002025,-2.516700850412535,-2.516621684177723,3.145635477458563e-05,True,0.0886221630697033,500,True,2.2823759936727583
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,26,15002026,-2.516700850412535,-2.516123583713293,0.00022937438080789335,False,0.23930986585728514,500,True,2.266876050271094
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,27,15002027,-2.516700850412535,-2.5165007984725767,7.948975736458387e-05,True,0.140878180672101,500,True,2.2577649797312915
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,28,15002028,-2.516700850412535,-2.5164908323894473,8.344973660795979e-05,True,0.14434463078459842,500,True,2.268781012389809
hvac,298,Benign,5.456946795795032e-05,PSO,8,500,29,15002029,-2.516700850412535,-2.5166849539602163,6.316385324983719e-06,True,0.039712063724152535,500,True,2.2684920113533735
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,0,15002000,-2.516700850412535,-2.5167008499912287,1.6740430041070418e-10,True,0.0002044428061981285,1000,True,4.7863179934211075
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,1,15002001,-2.516700850412535,-2.5167007714427627,3.137829133965162e-08,True,0.002798999330355918,1000,True,4.546514013782144
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,2,15002002,-2.516700850412535,-2.516700838708527,4.650536207818866e-09,True,0.0010775555279238075,1000,True,4.460925003513694
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,3,15002003,-2.516700850412535,-2.516700849181266,4.892394376274714e-10,True,0.0003495014916630406,1000,True,4.595331032760441
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,4,15002004,-2.516700850412535,-2.516700849729564,2.7137552441538583e-10,True,0.00026029974492412913,1000,True,4.560558998491615
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,5,15002005,-2.516700850412535,-2.5167008463877787,1.5992192824165222e-09,True,0.0006318909973433376,1000,True,4.548394994344562
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,6,15002006,-2.516700850412535,-2.516700695436504,6.157904349014849e-08,True,0.00392107021925633,1000,True,4.427674051839858
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,7,15002007,-2.516700850412535,-2.5167004376056,1.6402701784515997e-07,True,0.006399497056324667,1000,True,4.360766964964569
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,8,15002008,-2.516700850412535,-2.516700757184277,3.7043837763680215e-08,True,0.003041208074157853,1000,True,4.661338985897601
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,9,15002009,-2.516700850412535,-2.516700846875596,1.4053872097661687e-09,True,0.0005923606280578694,1000,True,4.478429036680609
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,10,15002010,-2.516700850412535,-2.5167004097309795,1.7510287550424496e-07,True,0.006612029585187369,1000,True,4.45728498743847
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,11,15002011,-2.516700850412535,-2.5167007652456377,3.384069168188565e-08,True,0.002906750565243509,1000,True,4.398533026687801
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,12,15002012,-2.516700850412535,-2.5166918723836527,3.567380239524361e-06,True,0.029844399825343416,1000,True,4.527539014816284
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,13,15002013,-2.516700850412535,-2.5167005555521884,1.1716146031311544e-07,True,0.005408546111178072,1000,True,4.44955297280103
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,14,15002014,-2.516700850412535,-2.5167004847759165,1.4528410029342358e-07,True,0.006022782683994418,1000,True,4.379215009976178
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,15,15002015,-2.516700850412535,-2.516700834015895,6.515132715525172e-09,True,0.001275409908999426,1000,True,4.440865013748407
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,16,15002016,-2.516700850412535,-2.516693427636116,2.949407522185309e-06,True,0.027136606705374995,1000,True,4.441881028469652
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,17,15002017,-2.516700850412535,-2.5167005898992736,1.0351379727426326e-07,True,0.005083786102543538,1000,True,4.47149301180616
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,18,15002018,-2.516700850412535,-2.5167007063445794,5.724476779341818e-08,True,0.0037805592379850047,1000,True,4.489198967348784
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,19,15002019,-2.516700850412535,-2.5167008484510616,7.793829170629822e-10,True,0.000441126942234136,1000,True,4.422323952894658
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,20,15002020,-2.516700850412535,-2.5167008259040666,9.738332064340296e-09,True,0.001559302731575308,1000,True,4.472534987144172
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,21,15002021,-2.516700850412535,-2.516700841854748,3.4003991242077497e-09,True,0.0009214104034551616,1000,True,4.428094951435924
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,22,15002022,-2.516700850412535,-2.516700808666346,1.6587664427953005e-08,True,0.002035076651989268,1000,True,4.450862004887313
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,23,15002023,-2.516700850412535,-2.516699859807688,3.936124735990987e-07,True,0.009913398743500437,1000,True,4.460391006432474
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,24,15002024,-2.516700850412535,-2.516700847040205,1.3399806394813848e-09,True,0.0005784121879551558,1000,True,4.459263000171632
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,25,15002025,-2.516700850412535,-2.5167008488283553,6.29466906292505e-10,True,0.00039643743081924966,1000,True,4.447302024345845
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,26,15002026,-2.516700850412535,-2.5167008481677655,8.919493562710324e-10,True,0.0004719090597661846,1000,True,4.468397004529834
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,27,15002027,-2.516700850412535,-2.516695748792431,2.027106282141481e-06,True,0.022497093258833454,1000,True,4.467262013349682
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,28,15002028,-2.516700850412535,-2.5167008502579784,6.14124685371296e-11,True,0.00012382746087624317,1000,True,4.489990998990834
hvac,298,Benign,5.456946795795032e-05,PSO,8,1000,29,15002029,-2.516700850412535,-2.516700792123309,2.3160967393083944e-08,True,0.0024047309786824765,1000,True,4.4447219697758555
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,0,15002000,-2.516700850412535,-2.5167008504125308,1.764568918778201e-15,True,6.734188435571343e-07,2000,True,8.871139027178288
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,1,15002001,-2.516700850412535,-2.516700850412535,0.0,True,1.8798978679954047e-07,2000,True,8.99639999261126
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,2,15002002,-2.516700850412535,-2.5167008504125348,1.764568918778201e-16,True,3.6697414089763093e-07,2000,True,8.903822978027165
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,3,15002003,-2.516700850412535,-2.516700850412531,1.5881120269003808e-15,True,6.625562134951064e-07,2000,True,9.216924023348838
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,4,15002004,-2.516700850412535,-2.516700850412422,4.4996507428844126e-14,True,3.355215107245546e-06,2000,True,8.852421015035361
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,5,15002005,-2.516700850412535,-2.5167008504125175,7.058275675112804e-15,True,1.3201581548487915e-06,2000,True,8.976296987384558
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,6,15002006,-2.516700850412535,-2.51670085041253,2.117482702533841e-15,True,7.388784682847078e-07,2000,True,8.656872028950602
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,7,15002007,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,5.228421048395383e-08,2000,True,8.566116041038185
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,8,15002008,-2.516700850412535,-2.5167008504125086,1.0587413512669206e-14,True,1.6288730624397353e-06,2000,True,8.587470976635814
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,9,15002009,-2.516700850412535,-2.5167008504125334,7.058275675112804e-16,True,4.878625177059001e-07,2000,True,8.574500039685518
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,10,15002010,-2.516700850412535,-2.51670085041247,2.5939163106039554e-14,True,2.5556140709784896e-06,2000,True,8.579714980442077
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,11,15002011,-2.516700850412535,-2.516700850412498,1.482237891773689e-14,True,1.9461463912908573e-06,2000,True,8.720189041923732
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,12,15002012,-2.516700850412535,-2.5167008504125308,1.764568918778201e-15,True,6.821673524144412e-07,2000,True,8.58883501496166
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,13,15002013,-2.516700850412535,-2.516700850412533,8.822844593891005e-16,True,4.99713563354786e-07,2000,True,8.799917006399482
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,14,15002014,-2.516700850412535,-2.5167008504125334,7.058275675112804e-16,True,4.4924624490448053e-07,2000,True,8.700862003024668
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,15,15002015,-2.516700850412535,-2.5167008504124073,5.0819584860812186e-14,True,3.56880844236623e-06,2000,True,8.648741990327835
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,16,15002016,-2.516700850412535,-2.516700850412531,1.5881120269003808e-15,True,6.943114110975347e-07,2000,True,9.024517028592527
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,17,15002017,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,1.1861174603827444e-07,2000,True,8.8502989965491
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,18,15002018,-2.516700850412535,-2.5167008504125308,1.764568918778201e-15,True,7.503979211853229e-07,2000,True,8.893929014448076
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,19,15002019,-2.516700850412535,-2.5167008504125348,1.764568918778201e-16,True,2.4597544447726423e-07,2000,True,8.82274896139279
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,20,15002020,-2.516700850412535,-2.516700850412498,1.482237891773689e-14,True,1.909660035193132e-06,2000,True,8.720721991267055
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,21,15002021,-2.516700850412535,-2.5167008504123882,5.840723121155845e-14,True,3.815799339379435e-06,2000,True,8.72246001381427
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,22,15002022,-2.516700850412535,-2.5167008504124704,2.5762706214161733e-14,True,2.5519998506192907e-06,2000,True,8.836592023726553
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,23,15002023,-2.516700850412535,-2.516700850412513,8.822844593891006e-15,True,1.5056574563458947e-06,2000,True,8.80718999542296
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,24,15002024,-2.516700850412535,-2.5167008504124855,1.976317189031585e-14,True,2.235812382077498e-06,2000,True,8.827565994579345
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,25,15002025,-2.516700850412535,-2.5167008504125348,1.764568918778201e-16,True,3.403172949012337e-07,2000,True,8.865260984748602
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,26,15002026,-2.516700850412535,-2.516700850412535,0.0,True,2.801051210550245e-07,2000,True,8.770385989919305
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,27,15002027,-2.516700850412535,-2.5167008504125343,3.529137837556402e-16,True,4.204954955727958e-07,2000,True,8.896749990526587
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,28,15002028,-2.516700850412535,-2.516700850412535,0.0,True,3.154424051969868e-07,2000,True,8.841491013299674
hvac,298,Benign,5.456946795795032e-05,PSO,8,2000,29,15002029,-2.516700850412535,-2.5167008504124553,3.176224053800762e-14,True,2.8091946634175326e-06,2000,True,8.953514974564314
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,0,15002000,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,6.857093553468496e-08,5000,True,21.31940401159227
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,1,15002001,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,1.6473795274569929e-07,5000,True,21.23161795316264
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,2,15002002,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,2.454151390350104e-07,5000,True,21.541472000535578
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,3,15002003,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,1.0867923460225172e-07,5000,True,21.87222900101915
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,4,15002004,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,3.1385247583305714e-08,5000,True,21.72784600406885
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,5,15002005,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,1.2372733293693487e-07,5000,True,21.84571500401944
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,6,15002006,-2.516700850412535,-2.5167008504125365,5.293706756334603e-16,True,8.660714545136592e-08,5000,True,21.939999947790056
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,7,15002007,-2.516700850412535,-2.5167008504125365,5.293706756334603e-16,True,4.7416233770089286e-08,5000,True,21.60474198171869
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,8,15002008,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,8.685273958420021e-08,5000,True,21.65604697074741
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,9,15002009,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,1.722042608376455e-07,5000,True,21.833061007782817
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,10,15002010,-2.516700850412535,-2.5167008504125365,5.293706756334603e-16,True,7.894513126635868e-08,5000,True,21.85689500765875
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,11,15002011,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,1.0572221014893069e-07,5000,True,21.65687596425414
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,12,15002012,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,1.0658421655857459e-07,5000,True,21.874508005566895
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,13,15002013,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,1.269354257812163e-07,5000,True,21.939651982393116
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,14,15002014,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,9.570158779175813e-08,5000,True,22.123697970528156
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,15,15002015,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,1.3782670104719994e-07,5000,True,22.022599005140364
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,16,15002016,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,9.4651520858941e-08,5000,True,21.69070194941014
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,17,15002017,-2.516700850412535,-2.5167008504125365,5.293706756334603e-16,True,4.95596715564547e-08,5000,True,21.315011952538043
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,18,15002018,-2.516700850412535,-2.5167008504125365,5.293706756334603e-16,True,7.213843255803109e-08,5000,True,21.713828027714044
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,19,15002019,-2.516700850412535,-2.5167008504125365,5.293706756334603e-16,True,5.464383696011722e-08,5000,True,21.426260995212942
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,20,15002020,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,1.3004523953392618e-07,5000,True,23.102596984244883
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,21,15002021,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,1.1900955155237253e-07,5000,True,19.958058022893965
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,22,15002022,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,1.1260769211193454e-07,5000,True,21.009594958741218
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,23,15002023,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,1.4212609148514717e-07,5000,True,21.001753979362547
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,24,15002024,-2.516700850412535,-2.5167008504125365,5.293706756334603e-16,True,4.754937349479334e-08,5000,True,21.88751200446859
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,25,15002025,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,1.0252121798384575e-07,5000,True,21.50606905343011
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,26,15002026,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,1.4048981506900468e-07,5000,True,21.347801957745105
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,27,15002027,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,2.1456701327169075e-07,5000,True,21.49074402404949
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,28,15002028,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,1.2133212101095339e-07,5000,True,23.066341993398964
hvac,298,Benign,5.456946795795032e-05,PSO,8,5000,29,15002029,-2.516700850412535,-2.516700850412536,3.529137837556402e-16,True,6.035969598882819e-08,5000,True,21.46826800890267
hvac,298,Benign,5.456946795795032e-05,WOA,30,250,0,15003000,-2.516700850412535,-2.5055506303424115,0.004430490842126087,False,1.051753753123429,250,True,1.8591060070320964
hvac,298,Benign,5.456946795795032e-05,WOA,30,250,1,15003001,-2.516700850412535,-2.513643294844915,0.001214906240095562,False,0.5507563716919279,250,True,1.8335740314796567
hvac,298,Benign,5.456946795795032e-05,WOA,30,250,2,15003002,-2.516700850412535,-2.442403245927622,0.029521825954298263,False,2.714937001718306,250,True,1.7969580367207527
hvac,298,Benign,5.456946795795032e-05,WOA,30,250,3,15003003,-2.516700850412535,-2.5116956986130927,0.0019887750260910264,False,0.7046622037158788,250,True,1.7949470202438533
hvac,298,Benign,5.456946795795032e-05,WOA,30,250,4,15003004,-2.516700850412535,-2.507923704755041,0.0034875601746848783,False,0.9331447213702054,250,True,1.8006919999606907
hvac,298,Benign,5.456946795795032e-05,WOA,30,250,5,15003005,-2.516700850412535,-2.5045852886406648,0.0048140651161954675,False,1.0963371457232556,250,True,1.7323269858025014
hvac,298,Benign,5.456946795795032e-05,WOA,30,250,6,15003006,-2.516700850412535,-2.4953257855227458,0.008493287903600336,False,1.4562169163605028,250,True,1.7685219645500183
hvac,298,Benign,5.456946795795032e-05,WOA,30,250,7,15003007,-2.516700850412535,-2.499006393135743,0.007030814677037053,False,1.3249240210035325,250,True,1.7675230046734214
