system,Nc,dim,k,f_norm_k,f_norm_k1,f_scale,f_norm_median,df_abs,df_scaled,df_relative,f_near_zero,df_angle_deg,df_from_state,df_from_reference,dU_shift,dU_raw,dU_shift_norm,dU_raw_norm,shift_is_identity,J_star_k,J_star_k1,dJstar_norm,warm_gap_norm,cold_gap_norm,warm_over_cold,active_set_change,n_active_k,n_active_k1,lambda_min,lambda_max,cond_H,ref_spread_k1,subopt_bound_norm
pendcart,1,1,61,0.005623283135859358,0.0021760364574108237,1.1711775422555812,0.005369739349784464,0.007799319593270182,0.006659382810781534,1.3869690365641314,False,,0.007799319593270446,0.0,0.030713355266390685,0.030713355266390685,0.0030713355266390684,0.0030713355266390684,True,-6.226162187137107e-05,-9.323368762434177e-06,5.293825310893689e-05,0.00011977164095334265,9.323368762434177e-06,12.846391042251584,0.0,0,0,0.253939042026306,0.253939042026306,1.0,3.164515090942066e-18,1.062446518032785e-20
pendcart,1,1,67,0.017399989422190343,0.016389129461662266,1.1711775422555812,0.005369739349784464,0.0010108599605280766,0.0008631141940966973,0.058095435347731816,False,,0.001010859960528545,0.0,0.003980720897902565,0.003980720897902565,0.00039807208979025647,0.00039807208979025647,True,-0.0005961265929737822,-0.0005288740997993151,6.725249317446704e-05,2.0119756312267454e-06,0.0005288740997993151,0.0038042619821810207,0.0,0,0,0.253939042026306,0.253939042026306,1.0,3.2526065174565133e-18,1.3198291925412063e-19
pendcart,1,1,74,0.0010965675154506194,0.004005926581898578,1.1711775422555812,0.005369739349784464,0.0029093590664479585,0.0024841315355524987,2.6531508780400057,False,,0.0029093590664474177,0.0,0.011456917152056649,0.011456917152056649,0.001145691715205665,0.001145691715205665,True,-2.367616074996413e-06,-3.15970471722486e-05,2.9229431097252186e-05,1.6666140626255167e-05,3.15970471722486e-05,0.527458801305107,0.0,0,0,0.253939042026306,0.253939042026306,1.0,3.178067618098135e-18,5.3489640826321426e-21
pendcart,1,1,80,0.01120670861614137,0.011032486532753127,1.1711775422555812,0.005369739349784464,0.0001742220833882424,0.00014875804658336136,0.015546231222368444,False,,0.00017422208338833736,0.0,0.0006860795993758328,0.0006860795993758328,6.860795993758328e-05,6.860795993758328e-05,True,-0.0002472843817259222,-0.0002396554663752134,7.628915350708806e-06,5.976573131546655e-08,0.0002396554663752134,0.00024938188233059174,0.0,0,0,0.253939042026306,0.253939042026306,1.0,2.1141942363467336e-18,1.1112354343603057e-18
pendcart,1,1,86,0.004779073328705197,0.003036207339055963,1.1711775422555812,0.005369739349784464,0.0017428659896492338,0.0014881313266070938,0.36468701561468436,False,,0.0017428659896501651,0.0,0.006863323686631541,0.006863323686631541,0.000686332368663154,0.000686332368663154,True,-4.4970520678689825e-05,-1.815111794582245e-05,2.6819402732867375e-05,5.980926575756341e-06,1.815111794582245e-05,0.32950733908557267,0.0,0,0,0.253939042026306,0.253939042026306,1.0,3.178067618098135e-18,5.642356203784952e-21
pendcart,1,1,92,0.004037589371720385,0.004813689227926465,1.1711775422555812,0.005369739349784464,0.0007760998562060806,0.000662666272366684,0.1922186197640476,False,,0.0007760998562063247,0.0,0.003056239044184103,0.003056239044184103,0.0003056239044184103,0.0003056239044184103,True,-3.2098506406393026e-05,-4.562434314581153e-05,1.3525836739418506e-05,1.1859750178440197e-06,4.562434314581153e-05,0.025994347229367096,0.0,0,0,0.253939042026306,0.253939042026306,1.0,6.098637220230962e-20,3.1712908635217093e-18
pendcart,1,1,98,0.005116195563709569,0.004620272148969429,1.1711775422555812,0.005369739349784464,0.0004959234147401403,0.00042343999679590597,0.09693206769847636,False,,0.0004959234147405797,0.0,0.0019529182384615401,0.0019529182384615401,0.000195291823846154,0.000195291823846154,True,-5.1538859163311615e-05,-4.203157293223783e-05,9.507286231073784e-06,4.842478577365229e-07,4.203157293223783e-05,0.011521050104815593,0.0,0,0,0.253939042026306,0.253939042026306,1.0,3.1712913545201005e-18,6.967496802593053e-21
pendcart,1,1,104,0.0012570747159614815,0.0006358751005193231,1.1711775422555812,0.005369739349784464,0.0006211996154421584,0.0005304060170465569,0.49416284295164586,False,,0.0006211996154422039,0.0,0.0024462541401946273,0.0024462541401946273,0.00024462541401946275,0.00024462541401946275,True,-3.1114491668920123e-06,-7.961303237049073e-07,2.315318843187105e-06,7.598033654866208e-07,7.961303237049073e-07,0.9543705884116639,0.0,0,0,0.253939042026306,0.253939042026306,1.0,1.1560940938837132e-18,2.018520217035213e-18
pendcart,1,1,111,0.0012171559271692,0.0011993236950955666,1.1711775422555812,0.005369739349784464,1.783223207363349e-05,1.5225899942796237e-05,0.014650737572388772,False,,1.7832232073809878e-05,0.0,7.021848662429851e-05,7.021848662429851e-05,7.021848662429851e-06,7.021848662429851e-06,True,-2.916976726425632e-06,-2.832131117253529e-06,8.48456091721033e-08,6.261166854973245e-10,2.832131117253529e-06,0.00022107616475910332,0.0,0,0,0.253939042026306,0.253939042026306,1.0,9.296186596115946e-19,2.319420619174629e-18
pendcart,1,1,117,0.0002984639221705887,5.642908836134275e-05,1.1711775422555812,0.005369739349784464,0.00024203483380924595,0.0002066593877330579,0.8109349768274827,False,,0.00024203483380917974,0.0,0.0009531193711467538,0.0009531193711467538,9.531193711467538e-05,9.531193711467538e-05,True,-1.7539782801125792e-07,-6.269697616795616e-09,1.6912813039446232e-07,1.1534402942633528e-07,6.269697616795616e-09,18.3970641769621,0.0,0,0,0.253939042026306,0.253939042026306,1.0,3.4261175771068615e-18,1.6705439707366334e-19
pendcart,1,1,123,0.0008312012486662024,0.0009033535521421054,1.1711775422555812,0.005369739349784464,7.215230347590307e-05,6.160663167852784e-05,0.08680485453033568,False,,7.215230347533951e-05,0.0,0.00028413414772111064,0.00028413414772111064,2.8413414772111063e-05,2.8413414772111063e-05,True,-1.3603570177130655e-06,-1.6067786065033495e-06,2.464215887902839e-07,1.0250625934084078e-08,1.6067786065033495e-06,0.006379613154292212,0.0,0,0,0.253939042026306,0.253939042026306,1.0,2.9525450958916774e-18,2.219899742884005e-19
pendcart,1,1,129,0.0007439495111285499,0.0006389249826130872,1.1711775422555812,0.005369739349784464,0.00010502452851546273,8.96743019108743e-05,0.1411715807920131,False,,0.00010502452851630672,0.0,0.0004135817729287207,0.0004135817729287207,4.135817729287207e-05,4.135817729287207e-05,True,-1.089751443283531e-06,-8.037856844495071e-07,2.859657588340239e-07,2.171811052942194e-08,8.037856844495071e-07,0.027019777721341398,0.0,0,0,0.253939042026306,0.253939042026306,1.0,3.173091299533016e-18,1.4366425534907092e-21
pendcart,1,1,135,5.769310685721507e-05,3.647498382397529e-05,1.1711775422555812,0.005369739349784464,9.416809068119036e-05,8.040462464796857e-05,1.632224295256752,False,,9.416809068090232e-05,0.0,0.00037082837323132,0.00037082837323132,3.7082837323132e-05,3.7082837323132e-05,True,-6.553727522042825e-09,-2.6195744329751887e-09,3.934153089067637e-09,1.7459693297414775e-08,2.6195744329751887e-09,6.665087686622778,0.0,0,0,0.253939042026306,0.253939042026306,1.0,1.415585201534967e-18,1.7851000795657287e-18
pendcart,1,1,141,0.00026583339912567006,0.0002640720142998987,1.1711775422555812,0.005369739349784464,1.7613848257713727e-06,1.5039434775867594e-06,0.006625897391240503,False,,1.7613848249498507e-06,0.0,6.935931600096559e-06,6.935931600096559e-06,6.935931600096558e-07,6.935931600096558e-07,True,-1.3914244049833531e-07,-1.3730466213458794e-07,1.8377783637473755e-09,6.1080567492502285e-12,1.3730466213458794e-07,4.448542863943707e-05,0.0,0,0,0.253939042026306,0.253939042026306,1.0,3.1739912720394736e-18,2.9351136454318717e-22
pendcart,1,1,148,7.032946497353976e-05,2.9499929151022286e-05,1.1711775422555812,0.005369739349784464,4.082953582251747e-05,3.486195247894141e-05,0.5805466576189493,False,,4.082953582238838e-05,0.0,0.00016078941851974766,0.00016078941851974766,1.6078941851974766e-05,1.6078941851974766e-05,True,-9.739017683897241e-09,-1.7134935474322092e-09,8.025524136465032e-09,3.282588344137027e-09,1.7134935474322092e-09,1.9157284537524037,0.0,0,0,0.253939042026306,0.253939042026306,1.0,3.1566287509819855e-18,1.7623526457069775e-20
pendcart,3,3,0,9.788666694792088,10.055129522539723,10.071895966386858,8.723235324711624,0.34051973347177267,0.03380890098628858,0.03478714150650783,False,1.2244644477900137,0.34051973347177283,0.0,1.888209021631437,0.8832476434570244,0.18882090216314368,0.08832476434570244,False,-60.11183890090685,-62.51491420847814,0.03997673921659115,0.007241291234623131,1.0,0.007241291234623131,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,4.156675004196586e-12,1.5954603391196332e-17
pendcart,3,3,6,10.071895966386858,9.861461639140778,10.071895966386858,8.723235324711624,0.2295749155586696,0.022793614660520184,0.022793614660520184,False,0.5276020170115047,0.22957491555867324,0.0,1.4885392662244223,0.4482859864424724,0.14885392662244223,0.04482859864424724,False,-63.34727466238721,-61.514210447564935,0.028936749443313686,0.00457345640147194,1.0,0.00457345640147194,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,2.4726887204451486e-12,4.278322974376164e-17
pendcart,3,3,12,8.536415386268077,8.313242964205608,10.071895966386858,8.723235324711624,0.28349486964355297,0.028147120521266913,0.033210060290598205,False,1.1890724893978184,0.28349486964355364,0.0,5.622936248124666,0.6752109595497476,0.5622936248124666,0.06752109595497477,False,-50.87241428422672,-49.32593644846455,0.030399143770176097,0.08138614147680075,1.0,0.08138614147680075,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,3.225864020350855e-12,7.365247510488384e-19
pendcart,3,3,18,7.767465934146825,7.771486825010835,10.071895966386858,8.723235324711624,0.021127726894122532,0.002097691136269926,0.002720028265749091,False,0.15295825892120005,0.021127726894124576,0.0,7.695114857450866,0.07499819376909844,0.7695114857450867,0.007499819376909844,False,-46.042879223949505,-46.099560356152146,0.0012310509932914441,0.16309209217151366,1.0,0.16309209217151366,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,6.821210263296962e-13,1.21854637363449e-17
pendcart,3,3,24,8.160463535653628,8.275835262879715,10.071895966386858,8.723235324711624,0.14464972445938226,0.014361717490145321,0.017725674997185838,False,0.6083263260351257,0.144649724459379,0.0,6.498688248835127,0.3197049658053355,0.6498688248835127,0.031970496580533546,False,-48.441650324600786,-49.15353273519748,0.014695668001120281,0.1090928171546565,1.0,0.1090928171546565,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,9.592326932761353e-13,4.2314188663414815e-18
pendcart,3,3,30,8.772965246855957,8.833865806307356,10.071895966386858,8.723235324711624,0.0800381383892345,0.007946680412143593,0.009123270882432647,False,0.3380129067195604,0.08003813838923561,0.0,4.812156933137578,0.20145886018551767,0.4812156933137578,0.020145886018551766,False,-52.46202285380882,-52.90071725194818,0.008362132725263595,0.055579867288614755,1.0,0.055579867288614755,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,7.247535904753022e-13,3.961858150828862e-17
