case,seed,grouping,mode,NP,dimension,peaks,change_frequency,shift_severity,environments,max_evals,realized_FE,budget_exact,environments_completed,changes_seen,reevaluation_FE,offline_error,best_error_before_change,mean_population_diversity,wall_seconds
F8,2,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,23.41241359784537,21.52823568838651,0.1824644925179997,8.49827589999768
F8,3,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,19.916044646305817,18.586197516402375,0.22465465048352315,7.623246438000933
F7,18,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,21.825426605478228,20.743189116665576,0.19402174268709163,15.07860183599405
F7,27,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,22.0478725705789,21.20068287245747,0.1968382642922397,15.276373765009339
F7,31,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,21.48707841031681,19.94014925176205,0.25147745243636777,15.27405035799893
F7,26,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,16.89072582160635,15.873319173936205,0.25592743637936144,15.316670622996753
F7,20,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,18.875243308369964,17.645928938361543,0.19341584103544543,15.373921550009982
F7,24,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,27.42294799904333,26.147740716998573,0.1754358749559011,15.634757127991179
F7,29,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,12.755315678424216,11.684713163866972,0.09548961124074475,15.954351763008162
F7,19,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,20.420195496805093,19.376783084288615,0.11904820307854039,16.060144134011352
F7,14,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,16.988278398208188,16.62244506324557,0.2175254013366333,16.200078912996105
F7,28,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,15.238831151411077,13.903875933464917,0.20622419012251839,16.90948764300265
F7,16,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,21.994487456221442,20.89731766759239,0.2060111269062909,17.19331444898853
F8,4,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,22.28863897484197,20.69646693121736,0.17255254259203048,8.960460028989473
F7,17,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,21.10740898886316,20.12219759798608,0.26157751535684354,17.49554899499344
F7,25,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,18.643248820215383,17.567311522069243,0.18610138700908155,18.199360701997648
F7,23,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,18.493086596727412,17.205294989764717,0.15855491804617958,18.20604042899504
F7,21,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,26.635523137191253,25.13039886760833,0.339012363207646,18.391982834000373
F7,15,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,18.410445314317986,17.476550507138207,0.21818453999424645,19.15511414599314
F7,30,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,18.653065380146355,16.96622122703033,0.22124224875313375,19.621625536005013
F7,22,fitness,population_persistence,20,5,10,1000,1.0,100,100000,100000,True,100,99,1980,23.651243759120657,22.731753315509426,0.15816330676820511,20.88250220300688
F8,5,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,17.44582368066147,16.585696487492633,0.10797063387334727,8.005307759012794
F8,6,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,24.341309007090608,22.977689251380053,0.21284703028398644,7.709842666998156
F8,7,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,27.10522363579707,25.138817791841962,0.20399618897437513,7.950882563993218
F8,11,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,24.278895262498892,22.87914377499793,0.18434865515108503,7.682032741999137
F8,12,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,23.603779684767947,22.12205110502594,0.18824405452314075,7.747964630005299
F8,8,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,21.880977052274346,20.51287720100772,0.22279166634683756,8.88723748200573
F8,9,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,20.861007020001733,19.42520157238572,0.21884837805146656,9.452573114002007
