case,seed,grouping,mode,environment,change_frequency,post_change_error,end_of_environment_error,mean_error,error_reduction,error_reduction_fraction,error_at_0,error_at_5,error_at_10,error_at_25,error_at_50,error_at_75,late_half_reduction,late_half_fraction,recovery_evals_50,recovery_success_50,recovery_frac_50,recovery_evals_90,recovery_success_90,recovery_frac_90
F2,20,fitness,previous_best_seeded,75,5000,31.57112200629293,30.10493505089397,30.108453899586923,1.4661869553989604,0.046440761753944376,31.57112200629293,30.10493505089397,30.10493505089397,30.10493505089397,30.10493505089397,30.10493505089397,0.0,0.0,13,True,0.0026,13,True,0.0026
F2,20,fitness,previous_best_seeded,76,5000,29.29029142771774,29.29029142771774,29.290291427717737,0.0,0.0,29.29029142771774,29.29029142771774,29.29029142771774,29.29029142771774,29.29029142771774,29.29029142771774,0.0,nan,-1,False,nan,-1,False,nan
F2,20,fitness,previous_best_seeded,77,5000,35.830436919593694,26.742179119445275,34.0471441712514,9.088257800148419,0.25364630134271543,35.830436919593694,35.830436919593694,35.830436919593694,35.830436919593694,35.830436919593694,35.830436919593694,9.088257800148419,1.0,4034,True,0.8068,4085,True,0.817
F2,20,fitness,previous_best_seeded,78,5000,29.413688280480883,23.540754681637218,24.89583395294181,5.872933598843666,0.19966668385280276,29.413688280480883,29.413688280480883,29.413688280480883,25.05276817764888,23.540754681637218,23.540754681637218,0.0,0.0,1054,True,0.2108,1445,True,0.289
F2,20,fitness,previous_best_seeded,79,5000,38.53451060224958,11.310395485899917,17.418889144795845,27.224115116349665,0.7064865932087474,38.53451060224958,38.53451060224958,38.53451060224958,11.310395485899917,11.310395485899917,11.310395485899917,0.0,0.0,1043,True,0.2086,1214,True,0.2428
F2,20,fitness,previous_best_seeded,80,5000,54.42566975630245,31.054080504761046,33.23406542977384,23.3715892515414,0.4294221707549128,54.42566975630245,47.77901257892032,47.77901257892032,31.054080504761046,31.054080504761046,31.054080504761046,0.0,0.0,640,True,0.128,640,True,0.128
F2,20,fitness,previous_best_seeded,81,5000,49.434045385412645,37.05792705134512,41.027123039430755,12.376118334067527,0.2503561712899904,49.434045385412645,49.434045385412645,49.434045385412645,40.44125129895892,38.890195373796054,38.890195373796054,1.8322683224509362,0.1480487074373944,1102,True,0.2204,3932,True,0.7864
F2,20,fitness,previous_best_seeded,82,5000,62.89145733168792,29.184136355771038,31.990375254859917,33.70732097591688,0.5359602465267316,62.89145733168792,42.467335932419566,39.99948650621523,34.23738371314364,29.184136355771038,29.184136355771038,0.0,0.0,232,True,0.0464,1350,True,0.27
F2,20,fitness,previous_best_seeded,83,5000,37.853095581157575,28.354367261973493,35.11312437263086,9.498728319184082,0.25093663208650063,37.853095581157575,37.853095581157575,37.853095581157575,35.58084036471239,35.58084036471239,35.58084036471239,7.226473102738893,0.7607832185434724,4387,True,0.8774,4387,True,0.8774
F2,20,fitness,previous_best_seeded,84,5000,70.29059176165117,25.782153068478138,31.797481673803624,44.508438693173034,0.6332062026749894,70.29059176165117,47.84644499852914,47.84644499852914,35.46708016245486,26.199255043256997,25.782153068478138,0.41710197477885913,0.009371300971805076,213,True,0.0426,1432,True,0.2864
F2,20,fitness,previous_best_seeded,85,5000,33.25748608366983,23.064630909109283,26.043192685633237,10.192855174560549,0.3064830320883895,33.25748608366983,33.25748608366983,33.25748608366983,25.99166483853098,23.856882145489863,23.166662391996965,0.7922512363805794,0.07772613490652644,997,True,0.1994,2479,True,0.4958
F2,20,fitness,previous_best_seeded,86,5000,45.928606777477405,26.326203054550973,29.46512373322581,19.602403722926432,0.42680161882330625,45.928606777477405,30.376529868476233,30.376529868476233,30.376529868476233,30.376529868476233,26.326203054550973,4.05032681392526,0.20662398709746543,232,True,0.0464,3162,True,0.6324
F2,20,fitness,previous_best_seeded,87,5000,30.763769911500262,15.456758020426683,23.25196625239366,15.307011891073579,0.49756619345119457,30.763769911500262,30.763769911500262,30.763769911500262,27.393425758435427,23.76280491547206,23.76280491547206,8.306046895045377,0.5426301981178392,3760,True,0.752,3760,True,0.752
F2,20,fitness,previous_best_seeded,88,5000,56.66542600799798,14.291746744902007,18.216657263324397,42.37367926309597,0.7477871825602297,56.66542600799798,19.735561900310657,19.735561900310657,19.735561900310657,19.735561900310657,14.291746744902007,5.44381515540865,0.12847161846882083,9,True,0.0018,3108,True,0.6216
F2,20,fitness,previous_best_seeded,89,5000,17.76864479002826,17.76864479002826,17.768644790028258,0.0,0.0,17.76864479002826,17.76864479002826,17.76864479002826,17.76864479002826,17.76864479002826,17.76864479002826,0.0,nan,-1,False,nan,-1,False,nan
F2,20,fitness,previous_best_seeded,90,5000,24.335857899382937,21.605272373760414,21.891437736845656,2.730585525622523,0.11220420241243108,24.335857899382937,24.335857899382937,24.335857899382937,21.605272373760414,21.605272373760414,21.605272373760414,0.0,0.0,525,True,0.105,525,True,0.105
F2,20,fitness,previous_best_seeded,91,5000,85.72069689602205,20.474770336716546,24.59530812381382,65.2459265593055,0.761145545030366,85.72069689602205,33.939602364300846,33.939602364300846,26.11440360143918,21.147516706984163,21.147516706984163,0.6727463702676175,0.010310932892586366,16,True,0.0032,1084,True,0.2168
