case,seed,grouping,mode,NP,dimension,peaks,change_frequency,shift_severity,environments,max_evals,realized_FE,budget_exact,environments_completed,changes_seen,reevaluation_FE,offline_error,best_error_before_change,mean_population_diversity,wall_seconds
F3,15,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,25.794065871522275,24.825182179998116,0.08650035088798402,137.7339742030017
F3,13,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,50.53573568451316,48.812905383176705,0.0855434953418301,166.51701146099367
F3,24,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,56.67693968587846,55.465613492748574,0.038852519910621865,110.28342529200017
F3,25,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,50.94836309002532,49.226612347140055,0.051049731929875476,115.23811207999825
F3,30,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,35.092141283977256,33.937625766640096,0.07910681229304879,115.56588723498862
F3,19,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,40.437504461662314,39.10147553122544,0.04640601977703432,116.3738825180044
F3,17,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,20.328188117306606,19.42419726261734,0.12464664490010473,117.61910102999536
F3,31,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,49.29676968689233,47.77484586675191,0.06534093485634307,118.81309311099176
F4,1,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,34.78338765960108,33.726394407359564,0.07526912305466545,138.65235583100002
F3,27,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,48.440914924746316,47.22728044381019,0.10232858984477625,138.8049382219906
F4,3,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,41.507579866435655,39.345031034908,0.060847165994392875,145.1717493449978
F3,29,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,30.780869330526954,29.46160682501211,0.08242761634228755,148.43211612799496
F3,23,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,33.337079988696956,32.070346591507814,0.14756332731775673,150.07630268899084
F3,26,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,30.709895208251282,29.2578823631173,0.20096047027880917,151.28852162598923
F3,28,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,45.49889306139191,43.74280486982389,0.07650836869486044,156.53663162699377
F3,21,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,31.946307646881557,31.259480864091778,0.06363182961800568,158.1774349269981
F3,20,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,42.62267916162191,41.31630205018959,0.050180623880276505,159.0107599519979
F3,22,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,47.70910740575042,46.14848270710438,0.042958926390072,162.26804421401175
F4,2,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,40.26559523600238,38.790196082389876,0.0935671896580493,164.41296973699355
F3,16,random,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,31.106586060143947,30.306290482118428,0.13190843116707004,170.0831957049959
F4,4,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,42.21898250550884,40.47807056965398,0.11008837097680807,174.56002945099317
F4,5,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,46.906354533919725,46.16869591856009,0.03863959498482919,180.25276820200088
F4,6,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,41.450137890609156,39.97626040933294,0.07490400631554726,136.12242301399237
F4,7,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,44.45510536805791,43.47995846281944,0.04468893376132014,137.83527711499482
F4,10,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,40.03161384978448,38.57818167465624,0.09348290805027931,140.2877023579931
F4,12,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,31.238725400589125,30.474057119766286,0.06015700303390587,141.66334866599937
F4,13,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,32.75067904021913,31.494194195622075,0.06235598911158543,147.35874719200365
F4,9,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,43.313237875336945,41.93349042867334,0.046425784529551525,176.00905115700152
F4,17,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,42.742755445521134,41.634985468047816,0.04209786225115066,151.30761703199823
F4,18,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,44.89446659995928,43.53353301661805,0.06057998050807229,147.3045978549926
F4,15,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,35.9380867361525,34.53459180926113,0.07349631060083202,155.4972630070115
F4,11,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,44.6826879078454,43.27128629138433,0.049784585634082716,186.4372522890044
F4,8,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,39.625111994662426,38.18845266662378,0.09119707156671804,194.80964617501013
F4,23,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,43.52102620818357,42.076584155175375,0.042322621827434195,140.81273474299815
F4,22,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,42.841894979200184,41.30969134733402,0.06337419879397008,150.43691068000044
F4,19,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,26.49391014050551,25.487343505304764,0.06833886985791113,164.90669695199176
F4,21,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,25.647858788021214,25.073114026587596,0.07610766563204406,165.94066744699376
F4,14,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,36.42097109780545,34.77401983680322,0.0929781877294652,184.77357692898659
F4,16,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,46.96724181539885,45.70468781101784,0.0331136086786509,186.5306264910032
F4,20,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,31.123501814812396,29.54014857848867,0.11055418670333296,185.04044116100704
F4,25,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,41.510169596136244,40.94936222143892,0.018159663268453856,166.51147102299728
F4,24,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,36.20265963577694,35.28820942480667,0.15168515951926692,179.03826723099337
F4,27,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,42.73489100266703,41.817579088428566,0.02199322788278031,154.5216118660028
F4,26,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,44.552831392830434,43.55376391073488,0.0837883590485975,162.42226884698903
F4,29,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,48.00591260930096,46.56008464466017,0.0428964422730775,145.13449517499248
F4,28,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,31.27020206212694,30.25324704762465,0.08456935125712645,170.09622814500472
F4,30,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,38.56217935932242,37.13826036667269,0.054687801015466726,162.68991462199483
F4,31,random,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,46.043660154906796,44.44527287777996,0.03844798366623844,181.3175119840016
F5,3,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,38.657284732027236,37.43874236033489,0.08166988776725223,190.16310789198906
F5,6,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,39.05385816147488,37.5130068385301,0.08261808741143759,193.3120222610014
F5,4,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,44.02623643499514,43.24195400178269,0.02733783356215433,200.0517024830042
F5,8,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,30.67129879924909,29.662448836390205,0.08533710369148237,193.3988837999932
F5,5,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,34.56759515311907,33.37316373987059,0.09924426599408899,213.77058502400178
F5,12,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,26.934551638315813,26.11386410433132,0.07017184527774183,185.4808473909943
F5,9,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,31.01800291975072,30.41024233590524,0.04550432314355333,203.09540175000438
F5,7,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,33.15256098639128,31.535255054199236,0.09784788759646192,219.1934379739978
F5,2,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,30.202139370108892,29.123243360816573,0.11195630339794509,231.1298936289968
F5,11,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,42.36581711752542,40.656795380665386,0.051304838606390846,200.41188734699972
