case,seed,grouping,mode,environment,target_fraction,actual_fe_in_env,actual_fraction,diversity
F8,13,fitness,previous_best_seeded,76,0.0,20,0.04,0.26936943881247755
F8,13,fitness,previous_best_seeded,76,0.05,30,0.06,0.26613332591157907
F8,13,fitness,previous_best_seeded,76,0.1,50,0.1,0.26879443021204197
F8,13,fitness,previous_best_seeded,76,0.25,136,0.272,0.26212056930231886
F8,13,fitness,previous_best_seeded,76,0.5,250,0.5,0.26500045238860037
F8,13,fitness,previous_best_seeded,76,0.75,376,0.752,0.29042900591334797
F8,13,fitness,previous_best_seeded,76,1.0,500,1.0,0.2899576676930648
F8,13,fitness,previous_best_seeded,77,0.0,20,0.04,0.28275661132876584
F8,13,fitness,previous_best_seeded,77,0.05,32,0.064,0.28455330859937666
F8,13,fitness,previous_best_seeded,77,0.1,56,0.112,0.25899688271041016
F8,13,fitness,previous_best_seeded,77,0.25,128,0.256,0.2527748593989801
F8,13,fitness,previous_best_seeded,77,0.5,260,0.52,0.2589325168800698
F8,13,fitness,previous_best_seeded,77,0.75,382,0.764,0.2525562722023341
F8,13,fitness,previous_best_seeded,77,1.0,500,1.0,0.26951672522048686
F8,13,fitness,previous_best_seeded,78,0.0,20,0.04,0.26665227479647025
F8,13,fitness,previous_best_seeded,78,0.05,30,0.06,0.2702071345323485
F8,13,fitness,previous_best_seeded,78,0.1,52,0.104,0.26030472017727013
F8,13,fitness,previous_best_seeded,78,0.25,130,0.26,0.26822915154517984
F8,13,fitness,previous_best_seeded,78,0.5,252,0.504,0.29073715009533513
F8,13,fitness,previous_best_seeded,78,0.75,382,0.764,0.29132964742835266
F8,13,fitness,previous_best_seeded,78,1.0,500,1.0,0.29161850989242943
F8,13,fitness,previous_best_seeded,79,0.0,20,0.04,0.2819513781596736
F8,13,fitness,previous_best_seeded,79,0.05,30,0.06,0.2818576421486402
F8,13,fitness,previous_best_seeded,79,0.1,54,0.108,0.2873659991237697
F8,13,fitness,previous_best_seeded,79,0.25,130,0.26,0.27098437485722304
F8,13,fitness,previous_best_seeded,79,0.5,252,0.504,0.2713308531015223
F8,13,fitness,previous_best_seeded,79,0.75,378,0.756,0.2691882572604728
F8,13,fitness,previous_best_seeded,79,1.0,500,1.0,0.269588109765776
F8,13,fitness,previous_best_seeded,80,0.0,20,0.04,0.28976268191482774
F8,13,fitness,previous_best_seeded,80,0.05,30,0.06,0.29613231634229187
F8,13,fitness,previous_best_seeded,80,0.1,52,0.104,0.28288546575690465
F8,13,fitness,previous_best_seeded,80,0.25,130,0.26,0.24759040215449551
F8,13,fitness,previous_best_seeded,80,0.5,258,0.516,0.25209355774731335
F8,13,fitness,previous_best_seeded,80,0.75,376,0.752,0.25257005912306346
F8,13,fitness,previous_best_seeded,80,1.0,500,1.0,0.2544446194883391
F8,13,fitness,previous_best_seeded,81,0.0,20,0.04,0.2824348806723746
F8,13,fitness,previous_best_seeded,81,0.05,30,0.06,0.2900059153140085
F8,13,fitness,previous_best_seeded,81,0.1,52,0.104,0.28155401222226495
F8,13,fitness,previous_best_seeded,81,0.25,128,0.256,0.2752313067805404
F8,13,fitness,previous_best_seeded,81,0.5,250,0.5,0.2784964029822026
F8,13,fitness,previous_best_seeded,81,0.75,378,0.756,0.28283304011937355
F8,13,fitness,previous_best_seeded,81,1.0,500,1.0,0.26724288707389177
F8,13,fitness,previous_best_seeded,82,0.0,20,0.04,0.28424065877854665
F8,13,fitness,previous_best_seeded,82,0.05,30,0.06,0.2763254433853611
F8,13,fitness,previous_best_seeded,82,0.1,52,0.104,0.2657254977375226
F8,13,fitness,previous_best_seeded,82,0.25,130,0.26,0.274726463286869
F8,13,fitness,previous_best_seeded,82,0.5,258,0.516,0.27097806324849777
F8,13,fitness,previous_best_seeded,82,0.75,378,0.756,0.28694320466293205
F8,13,fitness,previous_best_seeded,82,1.0,500,1.0,0.2812922477905612
F8,13,fitness,previous_best_seeded,83,0.0,20,0.04,0.2753871602470245
F8,13,fitness,previous_best_seeded,83,0.05,32,0.064,0.2761811817101023
F8,13,fitness,previous_best_seeded,83,0.1,54,0.108,0.26140245691213093
F8,13,fitness,previous_best_seeded,83,0.25,134,0.268,0.23592911492392063
F8,13,fitness,previous_best_seeded,83,0.5,258,0.516,0.21062772290870885
F8,13,fitness,previous_best_seeded,83,0.75,376,0.752,0.20512300667788474
F8,13,fitness,previous_best_seeded,83,1.0,500,1.0,0.20371758930263165
F8,13,fitness,previous_best_seeded,84,0.0,20,0.04,0.2834361210602311
F8,13,fitness,previous_best_seeded,84,0.05,34,0.068,0.29064820292720644
F8,13,fitness,previous_best_seeded,84,0.1,56,0.112,0.27971751838551406
F8,13,fitness,previous_best_seeded,84,0.25,132,0.264,0.28906564651211475
F8,13,fitness,previous_best_seeded,84,0.5,258,0.516,0.24986544399370467
F8,13,fitness,previous_best_seeded,84,0.75,382,0.764,0.25791772648137945
F8,13,fitness,previous_best_seeded,84,1.0,500,1.0,0.2708388436362852
F8,13,fitness,previous_best_seeded,85,0.0,20,0.04,0.29587562941442636
F8,13,fitness,previous_best_seeded,85,0.05,30,0.06,0.2865142539745214
F8,13,fitness,previous_best_seeded,85,0.1,58,0.116,0.27404458102375523
F8,13,fitness,previous_best_seeded,85,0.25,132,0.264,0.2765542683260103
F8,13,fitness,previous_best_seeded,85,0.5,254,0.508,0.26860774023203127
F8,13,fitness,previous_best_seeded,85,0.75,376,0.752,0.2523786017798359
F8,13,fitness,previous_best_seeded,85,1.0,500,1.0,0.24969399553403396
F8,13,fitness,previous_best_seeded,86,0.0,20,0.04,0.2859258981016772
F8,13,fitness,previous_best_seeded,86,0.05,32,0.064,0.2862207544124309
F8,13,fitness,previous_best_seeded,86,0.1,56,0.112,0.27204033004001427
F8,13,fitness,previous_best_seeded,86,0.25,130,0.26,0.2599238553799743
F8,13,fitness,previous_best_seeded,86,0.5,254,0.508,0.25948403365417344
F8,13,fitness,previous_best_seeded,86,0.75,376,0.752,0.26380461772815333
F8,13,fitness,previous_best_seeded,86,1.0,500,1.0,0.2647539937288104
F8,13,fitness,previous_best_seeded,87,0.0,20,0.04,0.2720199472584104
F8,13,fitness,previous_best_seeded,87,0.05,32,0.064,0.2758594368470512
F8,13,fitness,previous_best_seeded,87,0.1,54,0.108,0.2642359333456617
F8,13,fitness,previous_best_seeded,87,0.25,128,0.256,0.23955645505312237
F8,13,fitness,previous_best_seeded,87,0.5,252,0.504,0.2472669726921642
F8,13,fitness,previous_best_seeded,87,0.75,376,0.752,0.2509444585033108
F8,13,fitness,previous_best_seeded,87,1.0,500,1.0,0.2497799962715815
F8,13,fitness,previous_best_seeded,88,0.0,20,0.04,0.2953869653063986
F8,13,fitness,previous_best_seeded,88,0.05,30,0.06,0.29124293643367716
F8,13,fitness,previous_best_seeded,88,0.1,50,0.1,0.2900623276011416
F8,13,fitness,previous_best_seeded,88,0.25,134,0.268,0.2822226198531096
F8,13,fitness,previous_best_seeded,88,0.5,258,0.516,0.27421844811307183
F8,13,fitness,previous_best_seeded,88,0.75,378,0.756,0.27977725321988417
F8,13,fitness,previous_best_seeded,88,1.0,500,1.0,0.28171322440790314
F8,13,fitness,previous_best_seeded,89,0.0,20,0.04,0.251199882790368
F8,13,fitness,previous_best_seeded,89,0.05,32,0.064,0.255469187566678
F8,13,fitness,previous_best_seeded,89,0.1,54,0.108,0.24872862275277147
F8,13,fitness,previous_best_seeded,89,0.25,130,0.26,0.2491687379860185
F8,13,fitness,previous_best_seeded,89,0.5,250,0.5,0.2319903776410525
F8,13,fitness,previous_best_seeded,89,0.75,380,0.76,0.22960523075331474
F8,13,fitness,previous_best_seeded,89,1.0,500,1.0,0.2329351941403446
F8,13,fitness,previous_best_seeded,90,0.0,20,0.04,0.2951467732075126
F8,13,fitness,previous_best_seeded,90,0.05,32,0.064,0.2912560237716637
F8,13,fitness,previous_best_seeded,90,0.1,56,0.112,0.28634081084025814
F8,13,fitness,previous_best_seeded,90,0.25,136,0.272,0.28947635999604676
F8,13,fitness,previous_best_seeded,90,0.5,258,0.516,0.2899424775275286
F8,13,fitness,previous_best_seeded,90,0.75,380,0.76,0.28076557734504964
F8,13,fitness,previous_best_seeded,90,1.0,500,1.0,0.2739589569105925
F8,13,fitness,previous_best_seeded,91,0.0,20,0.04,0.3039740128397368
F8,13,fitness,previous_best_seeded,91,0.05,34,0.068,0.29418484656360483
F8,13,fitness,previous_best_seeded,91,0.1,56,0.112,0.30046163262255865
F8,13,fitness,previous_best_seeded,91,0.25,138,0.276,0.2530835458323194
F8,13,fitness,previous_best_seeded,91,0.5,258,0.516,0.26507158358052674
F8,13,fitness,previous_best_seeded,91,0.75,378,0.756,0.2787250093299516
F8,13,fitness,previous_best_seeded,91,1.0,500,1.0,0.2663726366666987
F8,13,fitness,previous_best_seeded,92,0.0,20,0.04,0.27100712732568305
F8,13,fitness,previous_best_seeded,92,0.05,30,0.06,0.273048396940216
F8,13,fitness,previous_best_seeded,92,0.1,52,0.104,0.26819954368805404
F8,13,fitness,previous_best_seeded,92,0.25,126,0.252,0.2638495890848956
F8,13,fitness,previous_best_seeded,92,0.5,256,0.512,0.261101307089207
F8,13,fitness,previous_best_seeded,92,0.75,378,0.756,0.25991165675621103
F8,13,fitness,previous_best_seeded,92,1.0,500,1.0,0.2592040929770334
F8,13,fitness,previous_best_seeded,93,0.0,20,0.04,0.2649376156050597
F8,13,fitness,previous_best_seeded,93,0.05,34,0.068,0.262131767534973
F8,13,fitness,previous_best_seeded,93,0.1,56,0.112,0.2621575795897133
F8,13,fitness,previous_best_seeded,93,0.25,128,0.256,0.2669097561542113
F8,13,fitness,previous_best_seeded,93,0.5,254,0.508,0.26958721005875025
F8,13,fitness,previous_best_seeded,93,0.75,384,0.768,0.27057124563094315
F8,13,fitness,previous_best_seeded,93,1.0,500,1.0,0.2664221474192861
F8,13,fitness,previous_best_seeded,94,0.0,20,0.04,0.29763729151569096
F8,13,fitness,previous_best_seeded,94,0.05,32,0.064,0.2920567768133818
F8,13,fitness,previous_best_seeded,94,0.1,54,0.108,0.29707784457076175
F8,13,fitness,previous_best_seeded,94,0.25,126,0.252,0.2881009245086744
F8,13,fitness,previous_best_seeded,94,0.5,254,0.508,0.24951869158965756
F8,13,fitness,previous_best_seeded,94,0.75,384,0.768,0.25400030417159447
F8,13,fitness,previous_best_seeded,94,1.0,500,1.0,0.25699875733870164
F8,13,fitness,previous_best_seeded,95,0.0,20,0.04,0.261087152981771
F8,13,fitness,previous_best_seeded,95,0.05,32,0.064,0.27683889529640726
F8,13,fitness,previous_best_seeded,95,0.1,54,0.108,0.27960145893518557
F8,13,fitness,previous_best_seeded,95,0.25,128,0.256,0.27365605952678257
F8,13,fitness,previous_best_seeded,95,0.5,252,0.504,0.2679413459637157
F8,13,fitness,previous_best_seeded,95,0.75,378,0.756,0.27689079859662624
F8,13,fitness,previous_best_seeded,95,1.0,500,1.0,0.26351471759048833
F8,13,fitness,previous_best_seeded,96,0.0,20,0.04,0.29030875889821933
F8,13,fitness,previous_best_seeded,96,0.05,34,0.068,0.2738566731116239
F8,13,fitness,previous_best_seeded,96,0.1,56,0.112,0.26944027654218905
F8,13,fitness,previous_best_seeded,96,0.25,128,0.256,0.28833550978933875
F8,13,fitness,previous_best_seeded,96,0.5,252,0.504,0.29112639325123346
F8,13,fitness,previous_best_seeded,96,0.75,384,0.768,0.2742821298831014
F8,13,fitness,previous_best_seeded,96,1.0,500,1.0,0.26545061691273836
F8,13,fitness,previous_best_seeded,97,0.0,20,0.04,0.2800999316479556
F8,13,fitness,previous_best_seeded,97,0.05,30,0.06,0.27904377777060946
F8,13,fitness,previous_best_seeded,97,0.1,52,0.104,0.2847763110091422
F8,13,fitness,previous_best_seeded,97,0.25,130,0.26,0.2569637887647809
F8,13,fitness,previous_best_seeded,97,0.5,258,0.516,0.25265408856069344
F8,13,fitness,previous_best_seeded,97,0.75,380,0.76,0.25181355113493176
F8,13,fitness,previous_best_seeded,97,1.0,500,1.0,0.25242244808383923
F8,13,fitness,previous_best_seeded,98,0.0,20,0.04,0.27754001158225483
F8,13,fitness,previous_best_seeded,98,0.05,30,0.06,0.2826538237030387
F8,13,fitness,previous_best_seeded,98,0.1,58,0.116,0.28262301678290386
F8,13,fitness,previous_best_seeded,98,0.25,134,0.268,0.2664734411673802
F8,13,fitness,previous_best_seeded,98,0.5,256,0.512,0.29101203042255674
F8,13,fitness,previous_best_seeded,98,0.75,382,0.764,0.29094559361311456
F8,13,fitness,previous_best_seeded,98,1.0,500,1.0,0.2708141392275795
F8,13,fitness,previous_best_seeded,99,0.0,20,0.04,0.2883123694173859
F8,13,fitness,previous_best_seeded,99,0.05,30,0.06,0.2863935232380679
F8,13,fitness,previous_best_seeded,99,0.1,50,0.1,0.2874421694692162
F8,13,fitness,previous_best_seeded,99,0.25,128,0.256,0.25636977368827
F8,13,fitness,previous_best_seeded,99,0.5,258,0.516,0.25722344230038696
F8,13,fitness,previous_best_seeded,99,0.75,384,0.768,0.2445738232107849
F8,13,fitness,previous_best_seeded,99,1.0,500,1.0,0.24451209893612696
F8,13,fitness,previous_best_seeded,100,0.0,20,0.04,0.2805338258149056
F8,13,fitness,previous_best_seeded,100,0.05,32,0.064,0.28811991779910956
F8,13,fitness,previous_best_seeded,100,0.1,56,0.112,0.27244759847916167
F8,13,fitness,previous_best_seeded,100,0.25,130,0.26,0.2991337583319416
F8,13,fitness,previous_best_seeded,100,0.5,256,0.512,0.27211246660423355
F8,13,fitness,previous_best_seeded,100,0.75,376,0.752,0.2669428116196005
F8,13,fitness,previous_best_seeded,100,1.0,500,1.0,0.265726133606991
F8,18,fitness,previous_best_seeded,1,0.0,20,0.04,0.2636547445734127
F8,18,fitness,previous_best_seeded,1,0.05,30,0.06,0.2612484647834949
F8,18,fitness,previous_best_seeded,1,0.1,50,0.1,0.2637054420858977
F8,18,fitness,previous_best_seeded,1,0.25,134,0.268,0.25369302286679896
F8,18,fitness,previous_best_seeded,1,0.5,260,0.52,0.2405008317009483
F8,18,fitness,previous_best_seeded,1,0.75,376,0.752,0.24485740678065837
F8,18,fitness,previous_best_seeded,1,1.0,500,1.0,0.25504429854080646
F8,18,fitness,previous_best_seeded,2,0.0,20,0.04,0.2680579856692748
F8,18,fitness,previous_best_seeded,2,0.05,30,0.06,0.26134723409562094
F8,18,fitness,previous_best_seeded,2,0.1,52,0.104,0.2600001676326199
F8,18,fitness,previous_best_seeded,2,0.25,126,0.252,0.24935641824872012
F8,18,fitness,previous_best_seeded,2,0.5,250,0.5,0.23073021497480448
F8,18,fitness,previous_best_seeded,2,0.75,378,0.756,0.23844012111820967
F8,18,fitness,previous_best_seeded,2,1.0,500,1.0,0.2377662609226443
F8,18,fitness,previous_best_seeded,3,0.0,20,0.04,0.28224875163307084
F8,18,fitness,previous_best_seeded,3,0.05,34,0.068,0.2667917600290952
F8,18,fitness,previous_best_seeded,3,0.1,58,0.116,0.24841079068826855
F8,18,fitness,previous_best_seeded,3,0.25,138,0.276,0.2526263949887029
F8,18,fitness,previous_best_seeded,3,0.5,258,0.516,0.25689665653717036
F8,18,fitness,previous_best_seeded,3,0.75,378,0.756,0.25548029729597366
F8,18,fitness,previous_best_seeded,3,1.0,500,1.0,0.2574945000550155
F8,18,fitness,previous_best_seeded,4,0.0,20,0.04,0.27527531408336053
F8,18,fitness,previous_best_seeded,4,0.05,30,0.06,0.27421383276593464
F8,18,fitness,previous_best_seeded,4,0.1,50,0.1,0.2801440286781367
F8,18,fitness,previous_best_seeded,4,0.25,134,0.268,0.2625058906914584
F8,18,fitness,previous_best_seeded,4,0.5,256,0.512,0.2637214618707457
F8,18,fitness,previous_best_seeded,4,0.75,384,0.768,0.2567211402666399
F8,18,fitness,previous_best_seeded,4,1.0,500,1.0,0.2439583527558504
F8,18,fitness,previous_best_seeded,5,0.0,20,0.04,0.2745550970784463
F8,18,fitness,previous_best_seeded,5,0.05,30,0.06,0.27518318540463094
F8,18,fitness,previous_best_seeded,5,0.1,52,0.104,0.2794715359005499
F8,18,fitness,previous_best_seeded,5,0.25,134,0.268,0.2610679499532025
F8,18,fitness,previous_best_seeded,5,0.5,254,0.508,0.2621131706344802
F8,18,fitness,previous_best_seeded,5,0.75,384,0.768,0.25409532612141467
F8,18,fitness,previous_best_seeded,5,1.0,500,1.0,0.24174604808725284
F8,18,fitness,previous_best_seeded,6,0.0,20,0.04,0.29524888749610634
F8,18,fitness,previous_best_seeded,6,0.05,36,0.072,0.28263895511523496
F8,18,fitness,previous_best_seeded,6,0.1,60,0.12,0.2770397286426234
F8,18,fitness,previous_best_seeded,6,0.25,126,0.252,0.27886013473700755
F8,18,fitness,previous_best_seeded,6,0.5,250,0.5,0.27110316097904863
F8,18,fitness,previous_best_seeded,6,0.75,380,0.76,0.2658017663227213
F8,18,fitness,previous_best_seeded,6,1.0,500,1.0,0.25301881357373657
F8,18,fitness,previous_best_seeded,7,0.0,20,0.04,0.27013171078122317
F8,18,fitness,previous_best_seeded,7,0.05,32,0.064,0.26484309651877
F8,18,fitness,previous_best_seeded,7,0.1,58,0.116,0.2626162317144754
F8,18,fitness,previous_best_seeded,7,0.25,130,0.26,0.24513110300604546
F8,18,fitness,previous_best_seeded,7,0.5,254,0.508,0.2336844326716691
F8,18,fitness,previous_best_seeded,7,0.75,384,0.768,0.23301383560139263
F8,18,fitness,previous_best_seeded,7,1.0,500,1.0,0.22989357081792997
F8,18,fitness,previous_best_seeded,8,0.0,20,0.04,0.29038917500593847
F8,18,fitness,previous_best_seeded,8,0.05,30,0.06,0.2885178827658895
F8,18,fitness,previous_best_seeded,8,0.1,54,0.108,0.27705319117437854
F8,18,fitness,previous_best_seeded,8,0.25,128,0.256,0.26640742529566447
F8,18,fitness,previous_best_seeded,8,0.5,260,0.52,0.25947335783943243
F8,18,fitness,previous_best_seeded,8,0.75,380,0.76,0.2728375207180344
F8,18,fitness,previous_best_seeded,8,1.0,500,1.0,0.2718814184394299
F8,18,fitness,previous_best_seeded,9,0.0,20,0.04,0.29134009704694486
F8,18,fitness,previous_best_seeded,9,0.05,36,0.072,0.2735169057586764
F8,18,fitness,previous_best_seeded,9,0.1,56,0.112,0.2768711810049587
F8,18,fitness,previous_best_seeded,9,0.25,132,0.264,0.2626285832003585
F8,18,fitness,previous_best_seeded,9,0.5,252,0.504,0.25093895974833963
F8,18,fitness,previous_best_seeded,9,0.75,376,0.752,0.2520997555469666
F8,18,fitness,previous_best_seeded,9,1.0,500,1.0,0.2521164661339462
F8,18,fitness,previous_best_seeded,10,0.0,20,0.04,0.3052172816430118
F8,18,fitness,previous_best_seeded,10,0.05,32,0.064,0.2948187534304438
F8,18,fitness,previous_best_seeded,10,0.1,52,0.104,0.2918141695810818
F8,18,fitness,previous_best_seeded,10,0.25,126,0.252,0.2682529687719084
F8,18,fitness,previous_best_seeded,10,0.5,252,0.504,0.2498648168414362
F8,18,fitness,previous_best_seeded,10,0.75,376,0.752,0.23517298707752654
F8,18,fitness,previous_best_seeded,10,1.0,500,1.0,0.23531037695658916
F8,18,fitness,previous_best_seeded,11,0.0,20,0.04,0.2779442605063443
F8,18,fitness,previous_best_seeded,11,0.05,32,0.064,0.2713589604232673
F8,18,fitness,previous_best_seeded,11,0.1,58,0.116,0.2623797709168041
F8,18,fitness,previous_best_seeded,11,0.25,130,0.26,0.24577315828180535
F8,18,fitness,previous_best_seeded,11,0.5,252,0.504,0.23963363415689679
F8,18,fitness,previous_best_seeded,11,0.75,384,0.768,0.2319062716362513
F8,18,fitness,previous_best_seeded,11,1.0,500,1.0,0.23577394778758948
F8,18,fitness,previous_best_seeded,12,0.0,20,0.04,0.30128676891129835
F8,18,fitness,previous_best_seeded,12,0.05,32,0.064,0.29266458273831975
F8,18,fitness,previous_best_seeded,12,0.1,52,0.104,0.29281710079845474
F8,18,fitness,previous_best_seeded,12,0.25,132,0.264,0.27635430893582613
F8,18,fitness,previous_best_seeded,12,0.5,252,0.504,0.2590519625181386
F8,18,fitness,previous_best_seeded,12,0.75,376,0.752,0.26219961387681745
F8,18,fitness,previous_best_seeded,12,1.0,500,1.0,0.26615672750863406
F8,18,fitness,previous_best_seeded,13,0.0,20,0.04,0.2919743369229999
F8,18,fitness,previous_best_seeded,13,0.05,30,0.06,0.2894522857354998
F8,18,fitness,previous_best_seeded,13,0.1,50,0.1,0.2871493431173722
F8,18,fitness,previous_best_seeded,13,0.25,136,0.272,0.25080454637928634
F8,18,fitness,previous_best_seeded,13,0.5,258,0.516,0.25815534355310016
F8,18,fitness,previous_best_seeded,13,0.75,384,0.768,0.23959510374185022
F8,18,fitness,previous_best_seeded,13,1.0,500,1.0,0.23534610888133792
F8,18,fitness,previous_best_seeded,14,0.0,20,0.04,0.268821119437411
F8,18,fitness,previous_best_seeded,14,0.05,30,0.06,0.2655359796290528
F8,18,fitness,previous_best_seeded,14,0.1,50,0.1,0.2624012268886727
F8,18,fitness,previous_best_seeded,14,0.25,130,0.26,0.2620218148980954
F8,18,fitness,previous_best_seeded,14,0.5,256,0.512,0.24316876661070108
F8,18,fitness,previous_best_seeded,14,0.75,378,0.756,0.238727023490695
F8,18,fitness,previous_best_seeded,14,1.0,500,1.0,0.239627071595844
F8,18,fitness,previous_best_seeded,15,0.0,20,0.04,0.29540295860282917
F8,18,fitness,previous_best_seeded,15,0.05,30,0.06,0.3072523828966871
F8,18,fitness,previous_best_seeded,15,0.1,52,0.104,0.30811330932793823
F8,18,fitness,previous_best_seeded,15,0.25,130,0.26,0.2804696155590541
F8,18,fitness,previous_best_seeded,15,0.5,250,0.5,0.25202485084354026
F8,18,fitness,previous_best_seeded,15,0.75,384,0.768,0.25453869882138075
F8,18,fitness,previous_best_seeded,15,1.0,500,1.0,0.25049332134042396
F8,18,fitness,previous_best_seeded,16,0.0,20,0.04,0.27946220031675945
F8,18,fitness,previous_best_seeded,16,0.05,30,0.06,0.27588641949837067
F8,18,fitness,previous_best_seeded,16,0.1,52,0.104,0.2757389599269828
F8,18,fitness,previous_best_seeded,16,0.25,126,0.252,0.2516573916051709
F8,18,fitness,previous_best_seeded,16,0.5,256,0.512,0.2337386799875604
F8,18,fitness,previous_best_seeded,16,0.75,376,0.752,0.23390458186492133
F8,18,fitness,previous_best_seeded,16,1.0,500,1.0,0.21431253823204854
F8,18,fitness,previous_best_seeded,17,0.0,20,0.04,0.28046745029032516
F8,18,fitness,previous_best_seeded,17,0.05,30,0.06,0.2751825622528185
F8,18,fitness,previous_best_seeded,17,0.1,50,0.1,0.28130915127140904
F8,18,fitness,previous_best_seeded,17,0.25,128,0.256,0.28867266603987984
F8,18,fitness,previous_best_seeded,17,0.5,250,0.5,0.28268084291899137
F8,18,fitness,previous_best_seeded,17,0.75,382,0.764,0.27231710597435416
F8,18,fitness,previous_best_seeded,17,1.0,500,1.0,0.2755537080117051
F8,18,fitness,previous_best_seeded,18,0.0,20,0.04,0.2698575241842694
F8,18,fitness,previous_best_seeded,18,0.05,34,0.068,0.2709677689046021
F8,18,fitness,previous_best_seeded,18,0.1,58,0.116,0.26217722357675133
F8,18,fitness,previous_best_seeded,18,0.25,134,0.268,0.2557027928105527
F8,18,fitness,previous_best_seeded,18,0.5,258,0.516,0.2556755538551747
F8,18,fitness,previous_best_seeded,18,0.75,380,0.76,0.2679622015668441
F8,18,fitness,previous_best_seeded,18,1.0,500,1.0,0.2510492392973978
F8,18,fitness,previous_best_seeded,19,0.0,20,0.04,0.287907766744367
F8,18,fitness,previous_best_seeded,19,0.05,34,0.068,0.26524233246914064
F8,18,fitness,previous_best_seeded,19,0.1,56,0.112,0.275138090801665
F8,18,fitness,previous_best_seeded,19,0.25,132,0.264,0.2725099785137282
F8,18,fitness,previous_best_seeded,19,0.5,254,0.508,0.2649835146337633
F8,18,fitness,previous_best_seeded,19,0.75,376,0.752,0.2688060950094324
F8,18,fitness,previous_best_seeded,19,1.0,500,1.0,0.2612463347396029
F8,18,fitness,previous_best_seeded,20,0.0,20,0.04,0.28345284545168253
F8,18,fitness,previous_best_seeded,20,0.05,30,0.06,0.2786659596788036
F8,18,fitness,previous_best_seeded,20,0.1,50,0.1,0.285023802640435
F8,18,fitness,previous_best_seeded,20,0.25,126,0.252,0.27208265680347504
F8,18,fitness,previous_best_seeded,20,0.5,258,0.516,0.2634244032124106
F8,18,fitness,previous_best_seeded,20,0.75,378,0.756,0.2696794768513426
F8,18,fitness,previous_best_seeded,20,1.0,500,1.0,0.26507664143951065
F8,18,fitness,previous_best_seeded,21,0.0,20,0.04,0.25740144701435885
F8,18,fitness,previous_best_seeded,21,0.05,32,0.064,0.24911324200439933
F8,18,fitness,previous_best_seeded,21,0.1,54,0.108,0.25001608864977193
F8,18,fitness,previous_best_seeded,21,0.25,128,0.256,0.23239706920254427
F8,18,fitness,previous_best_seeded,21,0.5,260,0.52,0.2410976934683179
F8,18,fitness,previous_best_seeded,21,0.75,380,0.76,0.24458827281527867
F8,18,fitness,previous_best_seeded,21,1.0,500,1.0,0.24741108512704016
F8,18,fitness,previous_best_seeded,22,0.0,20,0.04,0.29171046873823003
F8,18,fitness,previous_best_seeded,22,0.05,30,0.06,0.29576970295793154
F8,18,fitness,previous_best_seeded,22,0.1,56,0.112,0.26096356963305606
F8,18,fitness,previous_best_seeded,22,0.25,128,0.256,0.26125524901409375
F8,18,fitness,previous_best_seeded,22,0.5,250,0.5,0.2354271611822212
F8,18,fitness,previous_best_seeded,22,0.75,378,0.756,0.25158835927792056
F8,18,fitness,previous_best_seeded,22,1.0,500,1.0,0.2525479109096588
F8,18,fitness,previous_best_seeded,23,0.0,20,0.04,0.28718856001380016
F8,18,fitness,previous_best_seeded,23,0.05,30,0.06,0.2859309288253702
F8,18,fitness,previous_best_seeded,23,0.1,54,0.108,0.2772842167174111
F8,18,fitness,previous_best_seeded,23,0.25,132,0.264,0.26434591259641776
F8,18,fitness,previous_best_seeded,23,0.5,258,0.516,0.253566281931163
F8,18,fitness,previous_best_seeded,23,0.75,378,0.756,0.27252896392961196
F8,18,fitness,previous_best_seeded,23,1.0,500,1.0,0.2565782376617115
F8,18,fitness,previous_best_seeded,24,0.0,20,0.04,0.2723648190752207
F8,18,fitness,previous_best_seeded,24,0.05,30,0.06,0.2716668851263004
F8,18,fitness,previous_best_seeded,24,0.1,50,0.1,0.27708765019382164
F8,18,fitness,previous_best_seeded,24,0.25,134,0.268,0.2752887604316241
F8,18,fitness,previous_best_seeded,24,0.5,258,0.516,0.27176914733490243
F8,18,fitness,previous_best_seeded,24,0.75,382,0.764,0.26346084443136353
F8,18,fitness,previous_best_seeded,24,1.0,500,1.0,0.25958450854768367
F8,18,fitness,previous_best_seeded,25,0.0,20,0.04,0.27141638366021803
F8,18,fitness,previous_best_seeded,25,0.05,30,0.06,0.27988372808822637
F8,18,fitness,previous_best_seeded,25,0.1,56,0.112,0.2773646005587322
F8,18,fitness,previous_best_seeded,25,0.25,134,0.268,0.2670961645924071
F8,18,fitness,previous_best_seeded,25,0.5,250,0.5,0.2750030279256286
F8,18,fitness,previous_best_seeded,25,0.75,382,0.764,0.2610409733028216
F8,18,fitness,previous_best_seeded,25,1.0,500,1.0,0.2534012676102852
F8,18,fitness,previous_best_seeded,26,0.0,20,0.04,0.2685284459943776
F8,18,fitness,previous_best_seeded,26,0.05,30,0.06,0.27806020308372736
F8,18,fitness,previous_best_seeded,26,0.1,52,0.104,0.2728643066419265
F8,18,fitness,previous_best_seeded,26,0.25,132,0.264,0.2621164281230285
F8,18,fitness,previous_best_seeded,26,0.5,250,0.5,0.2369032412098875
F8,18,fitness,previous_best_seeded,26,0.75,384,0.768,0.24637106180193696
F8,18,fitness,previous_best_seeded,26,1.0,500,1.0,0.24339411599210375
F8,18,fitness,previous_best_seeded,27,0.0,20,0.04,0.26438422803293543
